¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;830.3079783;39.03738219;33.22699926;2.855465792;28.90775523;25.96363202;28.06076833;0.718991798;32.19879932;27.33989496;0.451380623;28.577936;25.96368005;3.662944349;26.80252081;29.56546597
1;sf;765.1322284;96.09576427;12.43242324;-1.293512127;12.80052491;11.41445147;7.028572436;-0.544803553;12.3059844;11.77788789;0.204327634;10.8540154;-10.60571011;0.196669393;10.71988295;12.06582626
2;sf;576.5667373;846.3739407;12.59471481;-0.677257715;13.18551907;11.32350634;7.782426088;-0.516012783;12.27131405;12.29247953;-2.004760049;10.96607794;-11.03439937;-1.001080996;-11.14663108;12.27416998
3;sf;289.3037887;27.84567258;12.77116672;-1.208781731;13.66272232;11.60343188;6.722362488;0.756520457;12.62574337;12.17576551;-0.587512339;10.96133119;11.04727352;5.232503924;10.98542291;12.4010846
4;sf;786.351706;113.312336;13.16069535;0.836992113;13.6821635;12.35420124;6.827587754;0.573677279;13.00196219;12.43445208;2.392465828;11.45997548;11.53748461;-10.67769152;-11.29101534;12.71849383
5;sf;542.0330941;95.61443381;11.90104304;-0.726998112;12.90080894;10.661383;7.282239528;0.323901059;12.09690305;10.97159587;0.339889255;-10.0519946;11.0251897;-0.396933991;10.49085034;11.54886409
6;sf;876.5821501;524.8052738;12.89055834;-0.633947112;13.3857018;11.44478624;8.125486287;-0.773019656;12.21864259;12.80122797;-1.366899006;11.23890504;-11.03683133;0.314151178;11.08685002;12.44291316
7;sf;1038.002743;765.0360082;12.8138883;-0.803533041;14.13878945;11.417718;7.069416566;0.817061937;12.9858752;11.90057178;1.601232185;10.7861372;11.77961949;2.429344083;-11.2919263;12.30280243
8;sf;642.0525114;290.0194064;12.30346615;-0.205312831;12.67990953;11.37976985;6.396861855;-0.784400757;12.08730252;11.45334207;-3.545053313;10.84840752;-10.50048984;-6.658691658;-10.65406203;11.862482
9;sf;718.5629709;239.3347686;12.58556312;-0.609974056;13.06321068;11.37677185;7.641290055;-1.130902719;12.21305049;12.00286756;-1.824995094;10.95178352;-11.18106137;-1.711036365;11.1102342;12.12899876
10;sf;859.5008358;203.6255433;13.015876;-0.325707367;13.33444787;11.70757507;7.882629987;-0.57434714;12.65475682;12.63961859;0.51188159;11.14317028;-11.26665349;0.483158077;11.21993815;12.64705909
11;sf;1096.335609;699.1293136;12.1817528;1.237464146;13.35176164;11.02235203;6.346128514;1.576980612;12.18247869;11.55989196;1.477857014;10.36912771;10.78779768;-28.61366303;-10.52303179;11.76061852
