¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;884.3854797;357.4638433;21.81973038;0.617383621;17.18977911;16.60980622;16.89372919;-0.022650957;19.99457791;17.57888344;-0.160089851;16.58922523;17.04114967;-1.735974335;16.94072012;18.72440173
1;cub;89.43289526;616.4212133;22.43811768;0.712391587;18.05045421;17.80262432;17.11975234;1.85292881;19.03183228;20.17451148;-0.073756702;17.80225763;17.77677352;3.068629112;17.80333349;19.60326084
2;cub;111.2639246;648.6306769;20.0756534;0.548319301;16.28775101;15.00780743;16.24150012;-0.048670976;18.37584354;15.83928571;1.292144125;16.27585417;15.02193016;10.81129982;15.7313269;17.12584356
3;cub;811.3274388;551.1420572;20.62212993;0.396452155;17.95328438;16.68386638;15.8566645;0.056705625;19.25737463;17.8785513;1.135294174;-17.15394135;-16.51600082;1.195193281;16.95197727;18.49695285
4;cub;138.1225513;628.2776006;21.11504873;0.762146547;18.29263343;15.44300923;17.17685754;-0.407757189;19.97526374;16.7180256;0.051998564;17.96145683;-15.44300915;12.61315436;16.40105234;18.46732723
5;cub;248.5974743;778.3683899;32.60217242;1.041201496;27.99470572;23.37840496;25.91118821;1.96319587;30.11142957;25.13276308;1.745182413;27.53301943;23.37846319;-2.134901805;25.20465306;27.97885422
6;cub;783.8412698;420.2431435;39.18771635;-4.963438804;32.71553919;26.76476136;30.59439417;1.568438162;36.11651174;28.01870685;0.618866098;26.73547279;31.95824892;0.487516696;28.14842101;32.37985504
7;cub;774.6374039;558.8782592;19.31817969;-1.217729513;15.62564011;14.73615165;13.842022;0.630770678;16.95648006;15.06749625;2.650316405;15.06843128;14.66276216;4.254230434;14.85271632;16.04738916
8;cub;853.3473149;366.8274547;13.57865911;0.564019439;11.75810706;12.23491514;9.87891941;0.551455343;13.87069279;12.20043044;-0.333040543;-11.12057787;11.8768055;0.439456842;11.4642984;12.70999051
9;cub;741.5923814;542.1331727;16.74947816;-2.575390646;16.3074;13.32880446;11.1328102;-0.99729548;16.75089925;13.88527864;-3.382425439;14.68712992;-13.22911252;18.49235811;13.99163885;15.38025267
10;cub;34.31752978;429.9362995;28.2312308;-0.061742181;26.72166712;21.33715677;20.84714577;-0.020810473;26.91086436;23.47221484;-0.834906629;24.57123808;-21.0778732;-8.810830445;22.68568168;25.91086436
11;cub;508.5014981;814.3521536;25.58418267;-0.158625954;22.2886806;21.51126342;18.95414812;-1.010803704;23.84976912;22.89015457;0.593763817;21.38291538;-21.40325149;5.306428261;21.39452937;23.32050418
12;cub;50.03197988;807.4206492;24.14273696;0.02702046;20.5439213;17.13979513;20.1938329;0.194081736;22.57888397;18.37597652;0.723743906;20.48492907;17.13979522;-5.52521155;17.92510026;20.92555064
13;cub;43.62703704;115.3096296;13.16553204;-0.167044408;11.70835102;10.50050528;10.10154981;-0.371231912;12.65269105;10.73546344;0.555654929;10.35903249;-11.28165191;-11.93869979;10.61286998;11.79554819
14;sf;851.462963;398.4471879;12.78644209;0.286393985;13.9226236;11.55239487;7.224128063;-0.530772591;12.66474741;12.18714319;0.562307702;11.49614403;11.12461654;-33.84024539;-11.25869739;12.39772631
15;sf;70.84292566;353.5743405;11.93645148;0.426975129;12.32416104;10.80049291;7.172968516;-1.119523669;11.60755216;11.43486399;-2.005065206;10.3280167;-10.3623476;1.367783194;10.3602329;11.54066899
16;sf;111.945399;590.5253914;12.11628874;-0.637669644;12.87076315;11.16036123;6.850003363;-0.280500398;11.87557228;11.6090866;-1.148192222;10.54945407;-10.61355268;1.883194923;-10.45006129;11.75100746
17;sf;995.3422588;508.3621696;12.8944662;-1.183302387;13.33461057;11.50265414;7.427987402;-1.214693899;12.69802715;12.34529352;-1.965098652;10.82805416;-11.27392046;-9.114992595;11.04487981;12.42376537
18;sf;1114.101935;552.4672619;12.29023548;2.431720747;12.99724292;11.04712795;7.336903758;1.304944953;12.25250942;11.64833698;1.060137354;-10.93817024;10.57893304;-4.964584949;10.6097699;11.94644324
19;sf;73.42746114;126.5660622;11.50770588;0.193544537;12.45015167;10.32456177;6.159320993;0.225024841;11.36006925;10.86052466;-0.741679832;10.31849964;-9.718435663;-0.259219051;9.800486716;11.13105263
20;sf;211.0690377;376.2775453;12.69247463;1.373653926;13.56773052;11.1823309;7.837147969;1.807678045;12.76943951;11.91650404;0.655803372;11.06342358;11.24759611;2.221134294;-11.12357359;12.3271032
21;sf;519.0777664;421.5652621;12.83886163;-0.528658828;12.95104277;12.21568465;7.009074087;-0.939385658;13.09208447;11.75905681;-1.358131077;10.73505023;-11.35963222;10.39670381;-11.13466667;12.30870729
22;sf;884.1420475;301.64435;12.61134832;-3.430965612;13.12950631;11.6717658;7.042743623;-1.007992217;12.42763239;12.01172583;-1.204205685;10.83579279;-10.84780305;6.535008774;10.82389362;12.23509681
23;sf;85.672748;377.1216268;12.20297345;-0.608014775;12.70202239;11.59690026;6.409907991;-1.109761335;12.27369783;11.32622809;-1.057094874;10.54699543;-10.56389279;-3.584941602;-10.67105627;11.83571968
24;sf;35.30260599;519.4745235;12.05247068;1.177098057;12.90768671;10.80250478;6.914875093;-0.521062666;11.97630014;11.40559646;-1.485500193;9.94425024;-10.83166325;-14.47331731;-10.53670862;11.69701762
25;sf;1118.585145;594.234058;12.63048057;0.746326794;12.66782703;11.78559682;7.17202078;0.877477112;12.36878618;11.85260651;-0.02104006;11.48589646;10.97115862;-9.599628313;-11.01251727;12.09294584
