¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;659.9419856;359.6368755;31.96752306;0.591832036;27.65781258;22.42104493;25.00542581;-0.384772103;30.07058978;23.64961003;1.205638043;26.78519752;22.00302587;-3.389623292;-23.88766801;27.72058979
1;cub;231.3478358;617.5346784;25.68282898;0.534098655;27.79322923;14.59661656;24.67995851;-0.567086518;29.65372471;15.32917689;0.000979831;25.39710837;-14.67038208;-6.090842895;19.59931891;21.06237853
2;cub;368.4725494;746.4692522;18.28399574;-2.643181942;17.07963285;12.89490843;15.23050735;-0.665255413;18.51210582;13.48668917;-2.020253744;-16.6659885;-12.62374407;-9.922868526;14.79004584;16.69043979
3;cub;1039.016267;235.1298895;15.62359708;0.925552837;12.83579082;12.647797;10.71339252;-0.177586474;13.29251209;13.74667861;0.089259109;12.4892344;11.96808094;12.66494027;12.24107406;13.43103707
4;cub;1027.864309;79.77426637;15.79980245;1.625970036;14.68656382;12.61839649;11.2563224;1.555510032;14.80430224;13.37869126;5.438623292;-12.46217233;13.39281318;0.808738523;-12.79171748;14.23304632
5;cub;617.0173119;379.8180674;13.62493588;0.543151412;15.58669032;12.64817446;5.316882258;-0.658177219;13.05618672;12.55414139;-0.90190101;11.8151067;-11.45402279;-10.34000504;-11.65147225;12.86674271
6;sf;417.767033;231.5802198;8.812373053;0.308771131;8.913413229;8.0310487;5.146390855;1.497415065;8.641225419;8.305721984;-0.830252826;7.627596645;7.752371029;4.206501421;7.602513798;8.459194835
7;sf;218.7809077;415.8395931;8.530694962;-1.952088426;9.026887659;7.449322913;4.674287574;-1.633407571;8.316512684;8.024607569;-1.079895305;7.147520615;-7.282695785;4.305141451;-7.339677381;8.164601717
8;sf;834.2618557;817.3443299;9.088494596;-1.448021093;9.09674961;8.620183599;4.813186586;-0.259807732;9.217134571;8.317115755;-0.203497772;-7.679461306;-7.874556996;-1.232196178;-7.880366463;8.738144324
9;sf;551.4505327;169.3173516;8.492565336;0.556705389;8.774963675;8.119651059;4.903267077;1.446512307;8.703304835;8.126669027;1.734139287;7.491693857;7.403334298;20.07011006;-7.464917674;8.430161978
10;sf;68.02424242;155.1848485;8.606042053;0.364164031;8.897560075;7.87715521;4.902008608;-0.103726364;8.470834561;8.318738023;0.920111652;7.386661093;-7.553826848;-1.673583108;7.436801213;8.381403692
11;sf;1008.78607;183.5787728;8.40261018;1.962618474;8.654559283;7.591435675;4.773605568;0.271087542;8.286311901;7.655775647;0.484584233;-6.746819381;7.499847641;-6.536119133;-7.076782828;8.045456817
12;sf;162.099537;207.3680556;8.528154413;1.300755736;9.07363357;7.730176121;4.969131536;1.106892427;8.877223337;7.71051439;-4.050512947;-8.083704264;-7.066566622;-1.240839099;7.435482507;8.373778804
13;sf;998.4060606;32.94090909;8.668208052;-0.236618827;9.229504982;7.814693416;4.930466802;-0.410644927;8.514256678;8.167335978;0.377212854;7.384890251;-7.573908273;-9.041176899;7.50789997;8.38212117
14;sf;467.6760462;503.8939394;8.830399568;0.492976128;8.924937885;8.245456752;5.127132356;0.48115709;9.166667351;7.961322412;1.109322689;-7.650187539;7.690870977;5.805809025;7.679972411;8.476191161
15;sf;924.0561404;534.2112281;9.20132895;1.794881869;9.693124852;7.745245004;5.260548345;1.604914557;9.181619865;8.407001891;2.247436313;-7.514660048;7.755102952;1.469126479;7.453085593;8.793289721
16;sf;845.5222701;270.6458333;8.956461153;0.529523487;8.885234382;8.218374276;5.23731106;0.914450021;8.898824127;8.254482385;0.41723915;7.690022239;-7.766529267;-24.70902503;7.729729059;8.569009599
17;sf;387.1087801;419.0652681;8.55871957;0.734175378;8.76664286;8.129923341;4.294378211;0.76791105;8.481756091;7.989732739;2.67845576;7.402115312;7.390448308;-2.76396307;-7.244203099;8.184820064
18;sf;314.4126016;89.86382114;9.126866689;-1.707740392;10.41085654;8.333722432;4.495213745;-1.515260375;9.188654643;8.469711288;-1.645751567;7.992582059;-7.89105295;1.876991396;7.910700468;8.763654642
19;sf;914.6133979;380.77159;8.307050222;-2.002318927;9.384269859;7.548644716;4.228346238;-1.288677466;8.274967499;8.020797118;-2.829906185;-7.192254677;-7.462925045;-6.827685373;-7.331230428;8.154106437
20;sf;1096.755294;205.8117647;8.487921362;-1.982711213;8.929914492;7.555084464;5.004925407;-1.173962802;8.317531126;8.232112978;-2.79553397;7.327717393;-7.502549347;17.52116255;7.377482661;8.244705876
21;sf;628.5294565;329.9977195;12.18870409;-0.110870724;12.54792036;11.16955594;7.351683701;-0.56419334;12.05364032;11.57245562;-0.522298975;-10.28680158;-11.19156633;-0.887433649;10.76542793;11.77995611
22;sf;913.9266837;725.4134697;8.277836258;1.258547982;7.743820293;7.682933397;4.495283474;0.500854591;8.543684217;7.209715902;2.937966974;7.762529899;6.499393069;2.82878003;7.183613978;7.943003444
23;sf;966.1678268;128.3109049;8.524924627;-0.651300284;8.941631818;8.103785529;4.311622288;-1.148315577;8.379323349;8.177503725;0.398992125;7.726743466;-7.130511914;-0.406207918;7.275812362;8.268558645
24;sf;178.5426357;307.1726568;8.909800006;1.748514121;9.378705854;8.324158411;4.933757175;1.78196996;8.646011943;8.770808398;2.427564705;7.821715661;7.96026582;11.7048057;7.881745272;8.716598389
25;sf;48.19626168;399.9563863;8.52327589;-0.583274996;9.464423434;7.597398051;4.31355803;0.549294048;8.626183508;7.884086854;2.69809774;7.623011654;7.292223973;-10.76245633;7.231127843;8.21313642
26;sf;809.671043;127.1604668;8.860422282;-2.408550457;9.896398007;7.512273853;4.907612921;-1.02705229;9.034697005;8.10946468;-5.690823568;7.793734001;-7.485744148;-0.954614389;7.623142085;8.443030338
27;sf;1134.814385;297.1577726;8.615793063;-0.526106431;9.013791432;7.66349595;5.067175107;0.089494692;8.394763071;8.234962604;0.178494103;7.46710334;-7.306105033;6.456613579;-7.373604532;8.308837582
28;sf;465.459596;85.1046176;8.971480678;-1.967939654;10.16140352;7.552232495;5.130936382;-1.199130663;9.211623089;7.960975691;-1.783309347;7.589845899;-7.851587671;-4.641318465;-7.636360751;8.590405907
29;sf;816.8871681;598.5479351;8.719977037;0.114231746;9.198742194;7.818115076;5.250471073;0.167365025;8.611823238;8.400004003;0.441281192;39.90973267;2.920383161;5.161590048;7.658643595;8.485762118
30;sf;418.4948378;141.5538348;8.764841079;-0.87370121;8.897450512;8.028426454;5.188150949;-0.875767058;8.686092754;8.385829665;-1.936697999;-7.701961888;-7.420732654;-3.105596476;-7.621311576;8.502273795
31;sf;570.9767442;264.0294574;8.52716319;-2.908505685;8.714861918;7.774615308;4.903248839;-1.754828928;8.49370639;8.12303799;-2.604274573;7.110555399;-7.548841993;-0.935320097;-7.408763653;8.294529482
32;sf;923.7704545;510.1219697;8.62685371;-1.572695908;10.21049885;7.739060486;4.193213146;-1.640707238;9.001594579;7.786443389;-1.949619667;-7.101096083;-7.875764561;16.99894377;-7.458302708;8.246066632
33;sf;1075.698485;32.73863636;8.786350535;1.982688926;8.884952247;7.607216015;4.535384511;0.801983685;8.235137709;8.652734507;0.640471119;-7.551551823;-6.951741408;-15.24006757;7.24347538;8.48665286
34;sf;260.3967517;811.0185615;8.556977684;-0.206442514;9.146155962;7.383240044;5.214262856;0.310741978;8.522190152;8.000008655;1.522079049;7.15390249;7.494272385;3.639299427;-7.38659778;8.263461847
35;sf;200.1878497;143.9320544;8.500652827;-0.402118031;8.814034167;7.54568091;4.476177188;-0.382590192;7.928662464;8.309664435;-0.499374699;7.131307593;-6.787963592;-5.266655619;-6.997683952;8.134771509
36;sf;39.89044289;80.38616939;8.660796474;-0.722293612;8.8914601;7.63158696;4.969234937;-1.721350487;8.393305197;8.14064458;-2.631312429;-7.231924013;7.554586856;-10.74177891;7.267880569;8.262849315
37;sf;788.0202492;624.1869159;8.566279887;0.604817068;8.797089022;7.597652078;4.814382363;0.381132968;8.427917693;8.098209434;0.142914692;-7.161827627;7.155150167;3.628710953;7.275261393;8.227301222
38;sf;976.9855422;183.3759036;8.395681363;0.619177153;8.656816852;7.674353576;4.86057547;0.565642588;8.106278305;8.048013038;-0.218027773;-6.918228339;7.432176693;-1.257072125;7.222195869;8.080801015
39;sf;952.8416448;296.6631671;8.110445189;0.503651177;8.519315019;7.250505762;4.536220276;0.411562313;7.953598355;7.587857908;0.868555683;7.078883696;6.595797503;3.931373887;6.838309253;7.784450299
40;sf;65.74835886;559.238512;8.82719665;-2.297942727;9.625978959;8.092954474;4.48976582;-1.186979487;8.593732635;8.302578892;-2.051732358;7.466350049;-7.784503876;-2.553833803;7.743610893;8.474295982
