¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;42.51595051;547.7489923;20.0760669;-0.6348595;18.14470027;15.02654454;16.35884535;0.688937028;19.16781413;15.89467905;-1.406711186;17.87775126;-14.46483796;-4.575195422;15.40303959;18.11781414
1;cub;331.6542364;195.032721;26.03364934;0.558597359;32.31932258;29.5808233;-0.729764639;-0.427111649;24.31416468;22.84922117;0.498201032;20.98437828;-22.13679432;0.498934848;21.91333131;23.43594732
2;cub;432.9419639;791.1044086;19.72178001;0.790526001;15.87936032;16.46685275;13.42497913;0.863251408;17.95334602;16.54561151;1.644888332;15.19926604;16.27331756;0.123808679;15.7254127;17.36243693
3;cub;968.8112609;272.5995242;22.73624975;1.150564199;17.57508418;18.3424771;16.67942349;-0.149816321;20.4809817;18.42835726;8.247812521;17.17974885;18.35420386;0.3299696;-17.63504627;19.41098169
4;cub;745.1739301;635.0694935;18.76274751;-1.05687158;14.51848444;14.90339296;12.99681149;-0.679471659;16.85695705;15.00540269;-0.25326764;14.88376304;-14.08279133;-6.529574904;14.57428335;16.13296555
5;cub;1046.473388;41.60353458;24.49601218;2.769998321;22.76248975;19.2450446;18.89907168;0.703680091;24.01222716;20.35084601;-2.768561256;21.9082697;19.29016118;-1.102882732;19.87484794;22.51222716
6;cub;333.9459038;270.2029313;18.91883594;-0.902586675;15.81185879;14.69537094;13.9461041;0.198003581;17.01382034;16.10931162;-0.083572178;14.36188289;14.83185539;6.180764706;14.5222751;16.4176665
7;cub;156.1676017;136.6160809;21.39201438;-0.644777104;16.79411559;17.95038656;16.36617464;-0.612682886;19.66461481;17.46412164;0.180664677;17.79312619;-16.54383964;17.46165286;-17.00508827;18.66461481
8;cub;102.7910584;594.0701208;23.67871947;-0.214990578;24.81777269;14.25090953;20.39093099;0.183155699;24.93228844;15.25174397;0.3332423;23.25328448;14.13084415;12.9707694;16.3822523;20.81284829
9;cub;604.7496012;796.174768;20.3071419;-1.601668039;19.37191788;13.61640359;16.15686314;-1.50852832;20.69780557;14.3332173;-2.252242523;17.85036955;-13.61620665;7.087038845;14.15762519;18.07171864
10;cub;20.90778475;570.9427313;18.92700935;-0.56510969;21.7741713;11.30844171;20.51945488;0.591380961;24.29719835;11.93331993;-0.080290566;21.21693247;11.317773;-2.646218259;14.61352309;16.47196195
11;cub;1005.628546;279.3201152;21.10367887;0.94766075;16.92548284;17.23585242;14.99623121;1.257246203;19.41294378;17.14436788;1.752270953;17.12513518;-15.86718883;4.89395666;-16.52120281;18.18794378
12;cub;607.8702413;669.9452831;15.34176417;0.843523444;12.52567538;12.32144318;10.66710183;1.226529404;13.84629239;12.71571623;0.03697189;12.29107471;11.47474066;-3.07666838;12.10652216;13.22129239
13;cub;851.0471417;569.2648287;43.29445805;2.214217726;41.95793707;26.59544239;37.15099376;0.888462295;43.90738511;28.46319711;7.921258486;26.68204069;39.10632002;-0.402424603;31.84062104;36.90738529
14;cub;741.7709886;492.9600099;16.1858054;-1.453582094;13.25459002;13.23357984;11.86274116;-0.519538002;14.47757622;13.83226323;-2.268904055;12.59110317;-13.24087058;-5.405578365;13.0550602;14.15588117
15;cub;1116.912167;331.4889214;20.20956372;0.027620939;17.82134137;12.50204501;17.69152723;-0.048693771;19.37659411;13.38956529;0.639545587;-17.81178749;-12.50131581;11.92523309;-13.71530835;17.57074997
16;cub;186.3766347;16.16361281;16.32932582;0.013678713;14.10716344;12.28547414;14.1256422;0.295915897;15.56416619;13.18606482;0.730220736;14.10744015;12.28539582;24.32876076;12.9707708;14.3970369
17;cub;1099.4494;308.1845425;14.01123266;-0.061668915;12.91127967;11.14455275;12.03989819;-0.24557827;13.93637626;11.64660924;0.66261261;11.13822286;-12.61494434;-7.174766638;11.64075432;12.86970959
18;cub;262.0946918;823.3668342;13.48488277;-2.614219472;12.46969636;10.80532002;11.9396485;-0.708456922;13.52348451;11.48203047;-3.352432482;12.30318679;-10.80944215;-3.404120499;11.33230938;12.66194605
19;cub;962.0315582;531.7460552;11.11471328;-1.169729071;9.923054288;9.380204525;8.121180735;0.233617513;10.09028922;10.30663898;-1.924314402;9.101828861;-9.30421673;-1.824514622;9.182788738;10.17022897
20;sf;658.8935389;566.3751836;8.959120253;-0.482286547;9.199628936;8.253418922;4.491367161;-1.357505673;8.673451944;8.288336078;-1.773550139;-7.410916406;-7.603196531;3.535862116;-7.494255914;8.505934941
