¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;hex;943.5500704;679.4904202;31.74912132;2.359294742;41.00826402;18.00730828;24.93635969;0.750883835;38.49841377;19.10117642;-0.306161347;33.90425674;17.72594826;10.09797638;23.78680372;24.01074916
1;sf;358.5940835;326.2091273;22.18527323;-0.32378073;22.85506584;19.56470378;14.48472336;-0.215153237;22.28007392;20.23143212;-0.861877452;20.31098458;-18.61630938;-1.742502517;19.22084132;21.28007392
2;hex;323.5163648;98.79786089;29.30447636;1.682184739;35.87774685;15.13904816;23.0817126;1.433655735;34.60986884;15.74534835;5.304455967;30.8811095;14.74452336;-1.282282703;20.40159703;20.60986873
3;sf;763.9606333;531.9851735;18.80432086;-1.312710497;18.12014355;17.98150328;10.44885694;0.035298592;18.96899227;17.07777997;-1.047301851;17.00801291;-15.31685943;-18.67534709;16.00840393;17.80756369
4;sf;841.8541144;499.5620642;20.33666509;0.478328563;21.02049177;17.700607;12.55360057;-0.876196843;19.8736136;19.01209344;-2.251837346;17.6819991;-17.49430474;-12.79473056;17.41872897;19.44404501
5;hex;668.62486;286.6895904;30.19294262;2.025570071;36.30610276;12.78970174;24.60328165;1.078265618;35.86093524;13.40869759;5.55027185;31.68839531;12.78850678;-8.751579497;-17.88919632;17.72684441
6;res;50.3498793;719.5921289;31.32052254;-0.578854123;36.74154108;11.12060093;30.48499607;0.613371115;37.89850757;11.6280687;-0.264679649;34.27925334;11.07399516;1.442568065;14.48231837;16.30185925
7;sf;838.1567635;441.810049;20.35256769;1.634996498;23.19931458;18.03646583;10.1312252;1.576881165;20.32063624;18.45667362;-1.492872693;17.48429448;17.54274235;0.728421514;-17.65866131;19.14844323
8;sf;248.1422166;631.9139695;20.07013456;-2.473926722;21.20906147;17.88328205;12.39181965;-0.946824241;19.92277096;18.91836397;-1.073517585;16.98595437;-18.06547085;-3.709883015;17.69203062;19.41793435
9;sf;300.8483466;452.6675116;21.42819804;0.67395664;22.78349801;17.78874507;13.81385611;-0.697557607;21.63931659;19.29657011;-5.107749894;17.35984245;-19.01796974;-3.434178705;18.3135554;20.88150831
10;sf;866.8058156;577.6679433;20.15036878;0.147136857;21.38946582;17.38795894;11.89288453;0.206078312;20.17214027;18.48600915;0.967954725;17.74642522;16.83104516;5.898496806;17.25952508;19.27552262
11;cub;369.1592015;544.1857274;17.70047885;-1.254736015;16.85096127;13.07351965;14.33562949;-1.774942037;17.8718645;14.22010811;1.23240302;16.05086262;-13.11486074;12.17313807;13.90244326;16.08174106
12;sf;460.1911805;425.9039989;20.34515644;0.669823026;21.92912875;17.83152669;12.64908015;-0.444203096;20.54877991;18.78063948;2.922009635;17.45570243;18.2816134;2.962218612;17.65568555;19.80974532
