¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;hex;143.106603;308.3627542;31.02562951;1.960473035;39.28831198;13.57658515;28.01107079;1.170551503;38.18475729;14.44024344;-19.64930782;33.58935085;13.53928043;2.500451282;-16.73719111;19.06548979
1;sf;510.8071395;363.6689475;21.5971353;0.356566386;24.93744277;17.8565994;13.67576236;-0.469931921;23.0819565;18.44748626;-1.680229395;16.89671977;-20.41081878;-10.12021741;18.44551956;20.44799588
2;sf;469.9771107;336.8752741;20.50483958;1.970567408;21.73399737;17.52378278;13.00447315;1.094764156;20.66435143;18.69351833;2.811375503;18.16245193;16.72806765;24.89409259;-17.52491947;19.75958952
3;sf;367.6687212;256.2790299;22.56702104;0.456026087;23.55102507;19.49322436;14.03873023;-0.125955396;21.92891415;19.94564566;0.055789992;20.02321821;-18.04962348;-8.17673204;19.32797326;21.37871945
4;sf;103.7646635;307.2651679;20.05818738;0.768206271;20.56854987;17.98486094;11.5054776;-0.047626238;19.38411147;19.020395;-1.777378584;17.42087515;17.05121901;-1.456881864;16.96431331;19.16161147
5;sf;255.4992513;467.0404313;19.43915169;-0.545953879;19.63474995;18.05668653;11.51883829;-0.777377143;19.02425031;18.46077675;1.791862343;17.56141173;16.22004984;-1.373946424;-16.84755825;18.74064091
6;sf;384.4946757;37.03888351;18.82024151;0.52742799;19.75422528;16.62623744;10.98174312;0.497632649;17.73016549;18.33714314;2.719921909;16.06403068;15.83155515;2.804780083;15.83459951;18.12856121
7;sf;237.3226555;527.8996054;22.47967714;3.047195375;22.84373911;22.00483603;10.1584447;1.545881827;22.55667553;19.98711785;6.480481138;19.18793337;19.15315594;-2.930425361;19.32853156;21.38020495
8;sf;275.9751042;273.5593574;21.55409981;0.825559388;22.96573902;19.38398037;11.84319256;-0.637116072;21.26753142;20.22607109;1.247207609;18.60726097;18.26849729;1.355710748;18.57224337;20.84372189
9;sf;347.1484195;87.5676299;20.23776065;0.354406998;21.1095842;18.28593977;12.51852776;-1.14141701;20.30762812;19.20069922;-2.688390072;18.28180097;-17.19730053;0.22075119;-17.66261399;19.67651301
10;sf;190.1169372;190.2202802;20.06808553;0.666139875;21.76550442;18.2440856;11.39926597;-0.660313178;20.07682994;18.90229228;0.433811887;17.53343733;17.48698173;-1.381721737;17.42477525;19.58244408
11;sf;220.1887232;110.175831;19.18158913;0.200245178;21.74587656;16.78327682;10.1408267;0.00852334;19.45855592;17.65414131;2.212054003;15.70312834;17.69680994;0.206906413;16.7697893;18.22326181
12;sf;381.1633729;732.4196311;9.280108969;-1.843597287;9.282444859;8.795162023;4.857183313;0.522792984;9.481914375;8.574274565;2.820875626;8.118319976;7.825611793;-5.216857191;7.932881194;8.937722456
13;sf;937.8244224;742.7214521;9.379821495;-1.367261614;9.64899794;8.527755271;5.087202157;-0.800858173;9.098028332;8.851963496;3.451821397;-7.888184783;-8.225339704;-2.522856116;8.216105604;8.964419639
14;sf;940.9315589;837.666033;19.14745784;1.848897139;20.59844197;16.50336449;11.68484512;1.141215537;19.20424439;17.37685222;2.778464178;17.09804994;15.5843754;4.295910736;16.19034254;18.44450413
