¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;1028.555706;341.7809008;24.77366053;-0.927436245;19.58489995;19.42427705;17.43579188;0.038969263;22.31136759;20.03040243;-0.144173559;18.97387791;19.49925105;-1.736044565;19.34161448;20.98062641
1;cub;287.2725931;473.8899083;24.66224897;-0.327777448;21.52912854;19.50431215;19.12043602;8.451047203;20.97804259;22.62750865;0.462978436;19.36698375;-20.75537707;-1.103792494;20.1052415;22.00834562
2;cub;613.0107775;570.5257932;26.70505103;-0.350608659;24.22669755;21.06995457;17.62446805;-0.239610095;26.66579107;21.08768777;0.372013613;21.01743571;-22.96339615;-1.31043777;-21.93061188;23.45979268
3;cub;974.5485615;284.7001947;24.43321206;2.137779208;22.06454131;18.46841858;18.89952559;0.655745037;24.02397664;19.95941627;-0.255614631;20.82795861;18.35188239;13.91772173;19.04405457;22.09064442
4;cub;29.80291836;351.1786726;31.72035964;0.890969465;29.5975328;24.51524758;26.99987717;2.018323834;32.16894814;26.23179697;7.870174758;28.6990997;24.43947692;-1.530947101;25.52307282;29.16894814
5;cub;321.8119425;489.7352995;18.10642636;1.091080739;16.67377781;15.30953208;13.32696073;1.425678157;17.51478865;15.98053783;1.918008628;15.85703371;14.62881872;-9.092757607;15.27234268;16.76776485
6;cub;890.687492;196.747673;28.27800302;-1.474933777;25.29061841;22.23532123;23.42669447;-1.407966488;27.30925408;23.555785;-2.179833628;24.71175059;-22.2062238;-0.702487767;22.86219377;25.40444942
7;cub;520.991822;687.5113401;35.64979333;0.637411246;25.25028384;31.11006145;23.27369549;0.647964202;35.00005338;26.54037622;-0.230998769;31.05510858;24.87386132;6.09084287;26.66140754;31.42862478
8;cub;870.1348744;125.4862286;22.71986569;-0.067432321;18.14437848;17.5559071;17.75104889;-0.553788617;21.02002775;18.15318176;0.704391758;17.55334625;-17.98530204;0.71790833;17.90290368;19.45088548
9;cub;870.9897069;740.9898416;17.74974609;0.268794586;16.63810889;14.28215833;13.36595578;0.089041343;16.77162084;15.66925211;-2.820490678;14.13621522;-14.89882759;-28.75775473;-14.77842304;16.41867966
10;cub;775.225058;502.2227378;21.83837446;1.518022981;20.05584213;18.97707533;14.17575484;3.532909858;20.39883487;19.95606619;-0.863274322;17.77285816;18.56662307;-11.88671892;18.16989551;20.14883487
11;cub;842.1465615;165.5099392;21.05425847;-3.122464443;16.88797965;15.85504387;15.03743548;-0.800182073;18.41886041;17.13010771;-0.766956728;16.40683075;-15.81978161;-0.780069563;16.14282996;17.48394569
12;sf;1079.400465;682.0977069;13.11737313;1.294239877;14.2177048;11.70378965;7.089095949;1.3448256;12.93031176;12.22059604;0.970319117;11.37123033;12.02610885;-14.50846082;-11.38844273;12.57374675
13;sf;997.0714566;54.63682764;12.06819936;0.404125439;12.0410917;11.35011432;6.598874784;1.280545138;12.23887454;10.95932829;-0.929828648;10.24682555;10.37013381;-16.78006353;-10.2638413;11.54588533
14;sf;649.1163919;690.5357258;13.15021687;-1.129425517;13.37777319;11.94288339;7.926868426;-0.922247742;13.03711746;12.39532252;-3.686376227;11.75788923;-11.42698007;7.040739816;-11.60833549;12.67927962
15;sf;1035.416478;14.59183673;12.39200995;-1.323365658;12.81060542;10.84380624;7.095542553;-1.195441839;12.4972354;11.17729773;-2.354588784;10.61391889;-10.63364634;-2.081217247;-10.50123517;11.90959224
16;sf;176.7156644;352.1005939;12.43691368;-1.784189628;12.32942275;11.77901407;6.985872238;-0.004312387;12.64680523;11.46014415;-0.979020744;11.29041295;-10.09715236;5.058977206;-10.66973214;11.96411293
17;sf;804.0952381;177.4456561;12.49104306;-0.346223561;13.1213207;11.21472652;7.239009552;1.132111941;12.23588605;12.02737342;1.53371794;-10.92519783;10.56436741;0.636168885;-10.8927321;12.1201402
18;sf;781.419827;156.7664671;13.10076007;-1.306648025;13.34840287;11.74414317;7.846703284;-0.619094453;12.90574442;12.29950544;-5.432796952;-11.54871405;-11.36010528;-2.689862272;11.36243315;12.63584037
19;sf;810.7030492;109.3586279;12.82010349;-1.130588511;12.90423322;11.12459799;8.006069172;-1.347686175;12.70557963;11.92527802;-2.484695133;11.29740605;-10.74287545;-4.952445918;10.80443697;12.27855056
