¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;25.66849588;338.5406169;27.9597869;1.0769738;24.78742812;21.62680664;22.74231673;1.744521463;26.43499499;22.74485777;0.340765212;21.65778248;23.77284317;0.295034258;21.97646541;24.96986163
1;cub;852.296961;251.7873845;31.48223759;-1.014630086;25.23613873;26.16436243;25.02772616;-0.952760344;28.89746965;27.09350871;-0.208529227;26.16436243;-25.1028416;-3.369288231;25.6089371;28.0403268
2;cub;832.8866544;209.8660838;21.36439682;-0.839890759;17.02459984;18.59719469;14.01712151;-0.872407196;20.30777038;17.36204289;-6.39941074;17.74577674;-16.44597554;-0.125591465;16.75621824;19.39110371
3;cub;241.6685325;341.4888596;24.1183896;1.099230039;18.80464067;20.64132294;17.49621152;0.311421277;22.6114712;20.18496919;3.38268831;20.44946638;18.32179241;3.403675541;19.27583323;21.75432835
4;cub;462.4939091;534.573439;37.72893636;0.470695328;31.1284402;28.94217823;30.7922927;-13.1307552;33.3149384;31.03732779;-0.283462844;28.94034208;30.99093148;-0.290266327;30.01546249;32.53716063
5;cub;228.5963257;829.2381773;19.62440412;-0.474822691;16.50632552;16.81851016;14.86957952;-3.030836662;17.66868127;18.23579635;-1.193061126;16.30820926;-16.74581459;-2.749290917;-16.33512702;18.09090349
6;cub;335.1776923;26.05333333;15.50279949;0.522335131;18.45500427;15.9047351;2.220046928;0.35182386;14.4647425;13.8898295;-0.999201998;13.01625823;-12.60315073;-4.193523104;12.80344105;14.29317387
7;sf;680.7032393;716.6642285;13.02765802;-0.087779879;13.42769167;11.69470279;6.941010604;-0.439510412;13.06920081;11.64785426;-0.625189261;11.89391152;-10.95612116;-2.777390301;11.07954947;12.49772759
8;sf;307.3451677;416.2978304;13.19990689;0.199958529;14.03493576;11.88984381;6.931186871;0.219223232;13.14606701;12.2622887;0.587158935;11.97421819;10.82174703;-9.743459177;11.30140271;12.75338876
9;sf;19.96973225;461.2305006;12.05232793;0.55191343;12.24283075;11.15763346;7.599789209;0.874910382;11.89229907;11.50403049;3.131731169;10.97183485;10.35879454;15.40326678;10.47194483;11.677723
10;sf;73.213732;77.8519749;12.36541886;-1.661108461;13.74544651;11.29946043;6.215141584;-0.625369724;11.81775717;12.12898293;-1.23338884;-10.8594169;-10.71007954;-7.515624263;-10.73680811;11.95496256
11;sf;837.2710059;669.0800789;11.91256272;0.162726804;12.61159549;10.94439331;6.635745846;0.9438854;11.78747851;11.45004902;2.706087597;10.30667196;10.49889547;7.541901483;-10.39526685;11.59951254
12;sf;1086.952381;160.6814159;11.58531371;1.440528735;12.35261004;10.58840708;6.034017038;1.009375606;11.48839814;10.87727639;-1.662006155;10.12753739;-9.73724867;5.89012489;9.893198672;11.24559978
13;sf;901.395189;830.0591065;12.75235781;-1.425396905;14.1759204;11.27373771;7.379951532;-1.477869919;13.05900614;11.7555726;0.198539707;10.65548641;11.61492298;-0.589853119;-11.07784841;12.31925851
14;sf;876.4482284;845.6315789;12.82547847;0.480906563;13.11574662;11.44111573;7.989427965;0.118846645;12.57548777;12.10297577;-0.791721524;11.07134431;11.67061879;1.26263559;-11.15352865;12.34606734
15;sf;592.4574236;148.0229258;12.44269837;1.29558899;12.71174402;11.25466481;7.165084404;0.992587943;12.30699671;11.86612301;1.010774635;10.5142555;10.752632;1.062971703;-10.59486169;12.12566382
16;sf;928.8487973;249.0848797;12.97245522;-1.631129613;13.75070523;11.6676728;6.842253982;-1.269585266;12.83350095;11.97556339;-0.749116244;11.26911683;-11.08453186;0.498624161;11.19816143;12.45907918
17;sf;724.8649016;545.2956551;12.86760828;-0.536254011;13.35281257;11.64965813;7.796810518;0.044166646;12.67269924;12.29456191;-0.053746614;11.33660335;-11.34210532;2.135318642;11.39884817;12.45530998
18;sf;296.1988243;209.0784924;12.82993143;-1.697195988;13.32396751;11.70702818;6.667906928;-0.265845742;12.63056577;12.07668916;3.330561287;-10.60641282;-11.27747091;-11.43578822;-10.90291693;12.34233048
19;sf;1129.808543;444.1769641;12.41854774;0.770504862;13.35625912;10.50047951;7.496898004;-0.669060154;12.45471126;11.25887915;0.356135781;10.79380649;-10.23434945;-22.18081559;-10.39739763;11.89652024
20;sf;337.5607362;530.3402863;11.70319663;0.134906761;12.34023104;10.81456684;7.024881777;-0.819334888;11.55731882;11.25478001;-0.428951165;-10.2436024;-10.55544331;-14.96228948;10.36550179;11.4144773
21;sf;1069.712552;743.7720895;12.26138916;-1.506229613;12.91738301;10.86708243;7.634182648;-1.738497194;12.27104526;11.47866743;1.056434958;-10.17069876;-11.02485052;7.365972385;-10.65485389;11.8425981
22;sf;1042.525011;576.8116856;11.72852443;1.961092581;12.42971042;10.1234263;6.985048867;1.124547898;11.52935887;11.01765449;1.879950179;9.70897233;10.3758039;5.827308875;9.911405917;11.27782217
23;sf;1133.395194;627.8916155;10.43587995;-0.728326121;10.83370008;9.515568662;6.648378721;0.047977496;10.39740653;9.955943444;-1.64845408;9.260127334;-9.259443668;0.436081652;-9.268139083;10.24186499
24;sf;1126.277559;43.27985564;13.0660351;0.897009495;13.626149;11.87289587;7.658472709;1.473588493;12.84991815;12.66465301;1.382532686;11.23868047;11.5076446;-8.130529318;11.33211987;12.72244085
25;sf;289.684264;157.2554992;12.84112018;0.486050565;13.40436849;11.82176053;7.335051759;0.927147223;12.61454698;12.31924334;2.923332093;11.41650881;10.4681241;-0.235235831;10.89674234;12.49393276
26;sf;112.9750671;313.111239;12.12555531;-0.773299298;12.14450405;10.96382069;7.524574783;-0.26764911;11.96355542;11.57154765;-0.241905825;10.39301727;-10.05697041;-7.611684446;10.36236641;11.73022209
27;sf;621.9445096;221.1774131;12.09944064;2.067167549;12.47487882;10.86311049;6.976352467;0.087056481;11.99406094;11.39996779;0.833977092;10.87691441;10.39703056;-18.38796154;-10.42990633;11.68135219
28;sf;232.5320665;655.2011085;12.01689331;2.759015218;12.57411192;10.98967964;6.484619291;1.354993756;11.83999598;11.23452919;1.160394249;10.35529559;10.22369935;12.12987771;10.30808868;11.52272267
29;sf;399.609944;847.3984594;12.71947289;-0.596854711;13.06925423;11.48797202;7.524934612;-0.222045722;12.53287115;12.036075;-0.235156483;11.05612923;-11.03956488;2.137924837;11.15625363;12.34725829
30;sf;1075.314961;468.8211474;12.35933472;-1.360709901;13.215161;11.01288234;6.614025737;-1.267753991;12.3013136;11.46052628;-2.512138718;10.68798488;-10.68975084;-10.06252045;10.55493216;11.87242264
31;sf;1138.602701;339.9879176;12.81405427;1.661456207;14.49115127;10.98725599;6.790746818;1.404577591;13.14521126;11.35550474;0.635210998;10.53166676;11.70016667;-27.39826624;10.98723287;12.103106
32;sf;291.619507;460.615577;12.74870295;-2.77597466;13.35165038;11.29970513;7.462258204;-0.354882726;12.26092258;11.997655;-0.066618467;11.23969085;-11.02125488;0.441282016;10.86918086;12.16831039
