¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;601.41334;518.0922253;26.81062136;1.011131266;25.6131922;20.76601727;21.07747479;5.592062945;27.3852522;22.1665054;-1.362069011;23.78583802;20.46633781;-7.562942764;22.01926001;25.24239504
1;cub;614.125955;479.9779524;17.298581;-0.356379946;17.67088105;11.60124803;15.00067073;0.369908833;18.47070635;12.53965553;3.380553534;16.56951091;11.58144454;-1.351650448;12.9069958;16.26272023
2;cub;410.4123599;455.2266885;15.25420926;-0.228733685;13.33974212;11.89550464;12.28760527;2.017124859;12.99680788;14.19766128;-0.138861142;-12.92045704;-11.63489798;1.383755108;12.20924065;13.55952822
3;cub;69.36773767;344.8989414;16.48450495;0.68693246;15.55002798;12.67095264;13.1287897;-0.413548792;16.71047893;13.57716849;-1.71285924;12.73317767;-14.83117631;3.165726437;13.57587602;15.22552945
4;hex;502.0237459;552.0133251;17.25045853;-0.150342631;23.53807168;8.140268171;16.18492412;0.171769026;22.77251123;8.608130525;0.227476477;20.14821325;8.087486029;-3.205706781;12.14427971;11.89422153
5;sf;481.3487903;661.1807796;12.97090651;-2.356194514;15.02331067;11.64635283;6.351687711;-0.897248727;13.11191426;12.06885128;-2.5212901;11.23935678;11.7224927;0.842647782;-11.62632531;12.39865261
6;sf;506.4782893;321.4045054;13.05507783;-0.631970651;13.27442119;12.2442125;7.152039039;-0.771537567;13.22114532;12.29408148;1.324516302;10.81295458;-11.30412537;9.006659854;-11.08831755;12.71272252
7;sf;728.4053306;844.2104534;12.75894044;-0.896096893;12.97913615;11.71110635;7.304979764;-1.22668458;12.84700535;11.8714889;-5.853269495;11.33371266;-10.81605508;-1.459114724;10.91135081;12.29141529
8;sf;456.8399592;603.5137615;13.0493152;-0.142465141;13.90628291;11.65207676;6.999234186;-0.289139858;12.95054724;12.13665299;-1.716778925;-11.3677438;-10.9299671;-23.28518465;-11.29434397;12.49340438
9;sf;57.70417633;13.30433101;12.160507;-0.738160161;12.1424912;11.80538984;6.476372084;-0.72186366;12.34933307;11.17794471;-3.166753918;11.04121955;-10.21518;-1.644807936;10.50051163;11.52771324
