¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;res;403.1308562;71.89902925;17.2662342;-1.923424057;19.44790605;5.668263981;15.57917256;-1.216050078;21.75036091;5.766007395;-1.591589058;18.10900601;5.686051589;16.47733276;7.070813204;7.891899701
1;res;390.9702413;109.9838997;17.57534298;1.788612169;21.90571041;5.815662008;18.19635325;1.330602999;22.7890348;6.296125756;1.507190181;20.27061037;-5.812781524;3.831025566;7.610322417;8.422475809
2;res;122.4950547;252.9557148;15.85907647;1.836203145;20.25421671;5.894722258;14.02757412;1.245162497;19.48014898;6.486555897;2.12522983;17.71647966;5.739099589;12.10089909;-6.841347161;8.202268216
3;hex;1043.068968;715.9473131;20.12197614;1.825706323;26.30384579;7.220041171;15.45337923;1.347589279;25.08816092;7.522457075;2.160548302;21.21569735;7.084378585;15.54767786;9.030942682;10.03623543
4;res;1052.858772;766.563732;13.84938879;1.582293781;17.84656009;5.864260303;10.70446612;1.551177424;16.98136077;6.228557905;1.942763282;14.65494383;5.78090709;2.663524206;7.169372961;7.997951589
5;hex;666.9586881;722.5300459;16.70195607;1.82328635;19.99871511;6.650923768;14.78220667;1.281533447;20.27874176;6.901740212;-1.69821611;17.45357109;-6.600982724;2.185455747;8.225006956;9.044192975
6;res;778.8559249;334.2523146;18.67240241;1.988904446;21.48231479;5.334711757;15.68210729;1.128155252;21.29161546;5.484062146;1.733646233;18.92074521;-5.297552669;2.841750183;5.902452269;7.567649452
7;res;397.4790048;405.8878239;16.3423769;1.793846845;22.61408615;7.005352325;13.30348284;1.358223079;21.33242639;7.309014598;-1.659067445;19.54289829;-6.808575297;5.812981044;8.011202904;9.598482018
8;hex;738.2913258;772.2701635;16.83706203;-1.566455927;20.71552027;7.143956745;12.53056207;-1.491792297;19.30489269;7.215421605;-5.084625874;17.20693389;-6.877969073;3.559716376;-8.625282922;10.5486427
9;res;445.6955585;772.4360033;19.30723676;-1.548553895;23.33210043;7.017531575;13.84170968;-1.629575951;23.55844637;7.022506231;-1.887431507;19.20643895;-7.01531353;-0.523598782;8.716558055;10.55745017
10;hex;330.1143179;65.89307626;15.91432466;0.499951562;23.06811709;5.906328759;9.153800089;-0.500970407;20.33661013;5.901633247;-0.036267497;38.13959178;1.606833326;-9.265078087;-8.001362493;8.42188715
11;res;276.7877938;415.7443989;17.75172231;-0.754824409;22.96225562;6.702910682;18.38812343;0.738130646;24.052306;7.090436086;-0.445343882;21.01540187;6.67779862;0.737312562;-9.767595327;9.590767544
12;hex;808.8185327;248.288025;20.45559908;5.203783425;25.58974518;7.206632379;20.16245529;1.060471647;26.92252645;7.698175436;-13.34770772;23.73889646;6.994627883;-15.09887886;9.854939769;10.14842148
13;hex;323.8807462;222.7927167;19.25267622;-1.983849535;23.7266446;9.798542942;15.1985395;-1.147855681;22.53537794;10.08910382;-2.38792577;20.43843283;-9.545921096;13.63584895;-12.67723431;12.72156176
14;res;292.6891083;832.8336789;18.53903324;-1.814148878;23.53304452;6.233365323;11.71819067;-1.332067224;20.90929262;6.479865084;-4.655623951;19.37683462;6.088362055;-0.782617246;7.269251391;8.541870846
15;hex;297.2315818;61.6546699;16.01148411;1.985962685;22.04783556;8.28550494;12.47451506;1.160911428;21.13949327;8.60681373;10.99312425;18.48591507;-8.017749824;0.434475578;11.06692917;11.33480584
16;res;240.9992175;219.4538341;17.36446744;2.301529101;20.43522298;-6.04779126;14.49782025;0.833065518;20.16226856;6.175035466;2.021669389;18.0596188;-5.954568495;0.665487684;8.393906879;8.454616506
17;res;968.83043;630.8219297;13.84527004;-2.02012339;19.39804334;5.884434425;7.695518748;-1.105472107;17.80349591;5.915279276;-5.516103637;15.24398765;-5.639028287;-3.843437826;-7.537872589;7.660638766
18;hex;683.959566;595.3799339;16.61845543;2.027310312;20.41424115;7.319678916;15.06228508;1.103513692;20.2703661;7.611820176;2.406273357;17.83827424;7.282818864;2.595228719;8.598662865;10.18402504
19;res;741.6147168;59.1452778;15.70910205;0.516761696;21.90709178;5.132771664;11.88036587;-0.528553125;20.36161325;5.300397681;3.3899155;18.48980345;-5.002143204;0.00799782;-6.590846483;7.545171904
20;hex;497.7864577;347.8874902;17.39032731;0.560494512;23.52208635;5.495969754;13.34854112;-0.533299996;22.06601058;5.806628306;0.313970898;19.21997523;-5.423246177;-6.426463468;6.503632021;8.019194185
21;hex;421.5283335;558.9708909;18.99668434;1.917990634;24.49912991;8.183403987;18.020283;1.209489174;24.01300367;8.465042256;-0.862181479;8.114738397;-21.55381721;0.568160373;-10.89887098;11.28800401
22;res;509.2147946;53.68953699;14.76627023;-1.735082865;19.3243537;5.147902053;16.54368317;-1.433490514;19.5209384;5.509723118;-8.303553699;17.54863202;-5.14760097;7.757810372;7.271955315;7.345701908
23;hex;59.81483466;368.5697252;15.60024293;-1.947710424;19.61454722;6.735785657;11.12296166;-1.138347266;18.2723052;6.81083846;-1.599912021;16.45881263;6.502075139;-0.82421202;7.788189551;8.749207879
24;hex;1055.202027;580.4430021;16.43634152;5.343736776;20.41914248;7.624652478;11.82870843;0.954830602;20.03288699;8.159248699;2.628499706;17.20357833;7.459639322;0.078313688;8.837006638;10.42557624
25;res;584.9111083;475.3950919;13.94207701;-2.390827805;16.6650634;5.932822134;10.88995296;-0.712156491;16.11511351;6.117040382;-2.790289664;14.85507704;-5.761193692;2.105535484;-7.841772821;8.312172399
26;hex;269.0273818;58.52158607;18.77467705;2.131687153;23.18567275;8.24117001;12.95811929;0.98497387;22.12938591;8.610832865;-0.657036772;19.11883531;7.931483464;8.307767205;-10.71576415;10.88938619
27;hex;49.29916831;550.4754012;16.62914363;-1.696609336;20.8018492;6.990582807;15.68937314;-1.451056656;21.59646685;7.271072962;4.947287579;18.39684836;6.983278943;9.777405715;8.748286568;9.522910399
28;res;886.0822935;160.1318588;16.90816356;-0.751922094;18.96821269;6.160415657;14.61091965;0.734514102;19.40554392;6.403007527;-1.042756519;17.29355217;-6.062323604;-1.363791944;7.175377797;8.689966894
29;hex;966.8162467;166.8220955;18.31749199;1.506682394;21.86948448;8.964096582;14.56256212;1.705345939;22.0814661;9.359782184;1.966743885;18.58285035;8.911080933;5.715024901;10.80200818;12.43440753
30;hex;1097.440269;332.9743759;16.79290532;-0.699091316;22.27164127;8.417808149;11.56581041;0.770658785;21.98564778;8.488882908;2.847049302;19.54184692;7.896706921;20.31454298;-10.00818665;11.10264078
31;hex;933.7212764;575.4044459;15.69318521;-1.838211128;20.70185222;7.709870189;11.43006891;-1.301139779;19.19987596;7.880241473;-1.434153481;17.35411745;7.501625942;3.52087111;8.537942196;10.47706892
32;hex;349.4849946;415.1237634;15.41466594;1.926148435;19.75582928;7.434556102;11.167562;1.191095115;18.51625144;7.869044771;-4.768762531;15.90225607;-7.274087901;3.709242439;10.07689662;10.32713337
33;res;804.59625;612.41375;15.53824481;0.564198518;19.60254662;5.989986983;11.78985528;-0.552117796;18.79727906;6.274531211;0.224167941;16.25175232;-5.894149912;-38.15018764;-7.289403894;8.663681156
34;hex;891.1889351;572.056803;14.2379437;1.522058565;15.57002926;6.706467369;11.42055849;1.688885017;16.16866669;6.816973187;1.937414213;13.73037775;6.670981742;-2.10630717;-8.020120652;9.343595576
35;res;357.5657117;85.98090041;20.8030759;2.034934228;24.7407378;8.567411649;17.70946785;1.080175453;24.4586673;9.101040806;2.406975426;21.91619362;8.564374277;5.770272198;10.04385298;11.88723869
36;hex;973.2726645;517.9280181;18.26245682;-1.619200141;24.30564903;9.514950821;15.41399025;-1.534807067;23.00096538;9.857996082;-1.167065039;20.47466838;9.335076456;6.122899901;13.06938733;13.44540985
37;hex;105.3475783;753.0900285;16.91398108;-0.273008702;20.72022418;8.428541473;14.16473462;0.264888551;20.03583601;9.229282072;0.165799315;17.95885202;8.428541463;10.86734598;12.17824609;12.03583598
38;hex;469.1085331;630.7192575;15.93730617;-0.376932567;18.92844563;10.23451126;11.2677902;0.423503732;17.70786053;10.9946351;-0.025446817;15.39197372;9.986900492;7.768308248;-12.07043903;13.81937167
39;hex;740.5114223;276.045689;17.49619803;-0.568452795;22.69128448;9.203645001;13.23257787;0.57093094;21.49501981;9.673782245;-0.119384551;19.13638311;8.891172087;12.29900102;12.09357643;12.53570429
40;hex;426.8793098;150.7453016;17.03128817;-0.053735384;22.79132519;9.762184782;12.99835454;0.183538409;21.11288133;10.0905734;-0.586674125;18.22263596;-9.540009521;-9.492827099;-12.69695603;13.48130241
41;hex;728.0018429;612.8842339;17.92142322;0.178909755;23.87101665;8.021627144;14.51915142;-0.177595436;22.20086758;8.41365734;-0.219689304;20.16227961;-7.765693808;-1.570796322;11.13067575;11.15892165
42;hex;388.6258127;693.1711406;17.1758539;0.321158536;22.36134891;9.253338109;15.86921476;-0.348107146;21.77868221;10.00493617;-0.097093686;19.33377909;-8.949575018;1.142589799;-10.41215168;13.4484683
43;hex;258.1153224;827.2277303;18.13567669;-0.114876607;21.18421977;9.186850531;16.28083898;0.096515539;21.72188083;9.683860286;0.333457367;19.39171152;9.16856516;-6.283185265;13.12309305;13.24460811
44;hex;522.5493937;449.6178993;18.78314337;-0.459970625;22.20675719;9.790199112;16.18790338;0.471941527;21.89346447;10.41648911;-0.038314918;19.67132395;9.685725989;3.20E-09;11.80422768;13.55687043
45;hex;159.0931674;475.5151365;19.09134113;-0.759007213;23.2080367;9.834859712;14.39824348;0.779374772;22.24039461;10.34448894;-0.293916937;19.52225428;9.777599037;0.080051128;10.88072403;14.06988969
46;hex;388.737176;723.003049;17.2478285;-19.67464815;21.26451649;8.741127681;10.95821676;0.850373759;18.95768481;9.010362565;15.38711399;16.3793137;8.424475567;-4.514431615;-9.904271731;11.89101803
47;hex;174.1981415;139.8793376;16.07842022;-0.533362667;20.23623881;8.222324656;13.41397784;0.515095899;19.99812925;8.757535315;-0.102586557;17.30972229;8.065307712;1.527714073;10.12065061;11.42047789
48;hex;447.2098452;442.7821557;17.66022913;2.104209712;21.29117681;8.452344518;13.89643593;1.051112058;21.31814604;8.752557453;2.536166903;18.4286635;8.370373871;4.029434057;10.5579768;11.797447
49;hex;1100.560145;693.1140663;18.38586718;-0.557445533;23.63915303;9.75614147;15.85743145;0.557866759;23.35126791;10.37354221;-0.094641452;20.08103462;9.588114917;13.73611257;-13.35244056;13.57495206
50;hex;767.3928889;260.3182222;18.61359437;-0.112128253;21.86231508;9.869482098;16.09599389;0.096029856;22.57826493;10.70403905;0.353279353;19.62786429;9.775235531;-0.133684787;13.91700013;14.22826492
51;hex;730.1176929;553.2205768;17.31239754;2.018374978;22.33556614;8.243373453;15.53613613;1.136814897;21.7449387;8.751358991;-0.7166046;19.48766262;8.111999695;1.357498829;9.422873775;11.83701359
52;hex;370.678051;290.6252277;12.78636776;-1.962186747;16.19470099;7.071310108;9.087294604;-1.217876028;15.12171909;7.373171436;0.690265619;6.875408946;13.36622774;-1.938429513;9.309065621;9.376114773
53;hex;578.2421281;812.8322137;16.19838854;2.426635077;21.61559356;9.688061689;8.889639043;0.710134578;19.46773755;10.02887065;2.861804481;15.71946211;9.440731857;1.353417656;-10.88087627;12.82682831
54;hex;925.5162937;22.95866998;16.64639861;-0.013007141;19.71391484;7.771484455;14.90431768;-0.009111369;19.83276348;8.567004181;0.408711071;17.56913589;7.764760436;-7.853981622;-11.02177338;11.05344414
55;hex;201.5549626;58.46445271;14.51338979;1.900204618;18.14254944;7.744423916;12.18100221;1.258752047;17.6830978;8.127136214;2.343563246;15.91642487;7.663692065;7.084611995;-9.455988883;10.6301464
56;hex;283.049537;484.112963;18.41482416;-0.546797165;22.58550933;9.399313388;15.14064773;0.525866446;21.75218615;10.23442046;-0.09099956;19.55543255;9.191557976;-7.920823966;11.81852967;13.05987836
57;hex;904.3100775;813.2785161;16.67157362;0.191993054;21.47963212;8.999238076;12.35136057;-0.176558543;19.9601717;9.391946454;-0.261534539;18.38047176;-8.591166162;1.52E-09;12.36238866;12.94580543
58;hex;930.4851088;679.3648339;16.36028817;2.132974472;21.0600383;8.434302116;13.16027485;0.975147639;20.03153823;8.812133724;2.550102106;17.63772251;8.350918396;2.917669084;9.138293254;11.53799199
59;hex;487.2267782;181.3202232;18.70898033;-0.698659788;23.17796708;7.649598662;15.26781646;0.683306468;22.67292804;8.024862999;-1.052774832;20.69143159;-7.64959868;2.628679557;-10.52723975;10.89292814
60;hex;970.3421117;560.8992929;19.2780686;-0.771329465;22.16413376;8.753473584;16.7108677;0.762083153;22.76802057;9.219269103;-0.354006714;19.63272928;8.763316318;-1.228223659;-11.29422985;12.29240612
61;hex;502.6782216;370.053253;17.89700503;-2.184539989;22.94885367;8.611725857;9.836165502;-0.909327549;21.12248316;9.023180978;-1.727804118;17.98279938;8.283259077;-1.113615118;-9.999097636;11.32248337
62;hex;778.3810484;562.0893817;16.2114868;0.035764152;19.08390472;7.877319071;10.64646494;-0.202603952;18.02256048;7.684856295;0.506816858;16.39429217;7.407038882;14.13716689;-10.21401817;11.97710608
63;hex;829.8474006;160.9752294;14.48702692;0.481248091;17.17263963;9.302902565;12.12869123;-0.507836693;17.23175374;9.910211254;-0.09971269;14.9845362;-9.176134933;-20.4530517;10.99674124;13.08411751
64;hex;298.2131179;268.6057303;16.74524286;-0.616441305;22.08208601;9.48513865;14.44605286;0.602277435;21.04929455;10.09552585;-0.141823013;17.92637146;9.405055345;13.17545488;11.79493953;13.04929455
65;hex;1024.406404;641.9488618;18.58982418;-2.356194516;22.58637741;8.8711033;15.56110311;-0.774510523;22.21806015;9.286923603;-2.789833981;19.69045522;-8.783689795;11.76494392;-12.42441272;12.48750485
66;hex;201.6901922;641.0092777;15.0822943;1.664726971;19.3989297;8.159503396;11.39764859;1.458790719;18.01112255;8.516505163;2.158882037;15.96969828;7.924651833;-2.569911315;-9.722319998;10.53990046
67;hex;1064.862123;532.6603276;15.48004556;2.13162232;19.50573454;7.950200845;12.21748517;0.974120139;18.89403239;8.31245195;-1.480920351;16.26410611;-7.873141038;-9.799128202;8.85053347;10.85699529
68;hex;450.330684;213.5859827;19.478291;-0.780924765;22.44746014;8.54067897;13.28118572;0.741489222;20.64071118;8.936836962;1.969517057;18.70742485;-8.310642543;-8.613719977;11.18570665;11.39255346
69;hex;392.1937463;555.1839441;15.10083773;-2.34362446;18.92354731;9.154535904;10.93061591;-0.815521678;18.05354126;9.723984246;0.25559634;15.42355243;-8.911399832;-1.877641094;-10.86128795;12.53131887
70;hex;371.2335195;531.6033662;15.9629337;2.334878281;19.32835207;8.657128491;13.11934723;0.778819833;19.48671792;9.04826042;-0.300173635;17.16037207;8.463735933;-3.526277447;-10.95755279;11.97133331
71;hex;442.6464639;407.5304832;17.58767381;-0.141872557;21.38658042;10.23473437;15.47488122;0.148067672;21.09737315;11.01770837;0.336196768;19.78241267;10.01446247;28.27190088;14.14611879;14.47237295
72;hex;31.82199434;171.170783;18.59818686;1.902857738;23.49033091;10.25734418;13.96506267;1.244783062;22.09174966;10.83347841;8.686095143;19.82707598;10.02081058;2.396448104;12.0520187;13.45800463
73;hex;474.6358503;259.561484;17.17966727;2.204446052;23.66433993;8.126179326;14.05999809;0.955907258;24.28369017;8.589346836;-0.533723016;18.45229716;8.057329096;0.740624715;10.139199;11.40016003
74;hex;893.680289;94.86052719;17.03940663;1.706893246;23.41339988;8.676944292;12.57953295;1.419498104;21.58436387;8.97959167;2.126935354;19.33599968;8.431976021;-8.789775193;10.11469206;11.44547489
75;hex;112.9677546;122.0929631;17.1944034;1.921259699;20.39991908;8.557667747;14.51877643;1.222777868;20.41380656;8.983703834;-1.657004003;17.73340349;-8.479285306;-11.79768304;10.72262808;11.71380657
76;hex;548.9072625;770.0105006;14.98129812;0.309848459;18.98320317;7.354414882;12.2922369;-0.344765761;18.20176275;7.717559259;-0.148857064;15.55493629;-7.269788113;0.841236894;8.975810676;10.20176311
77;hex;110.3385561;392.5302611;16.08462304;1.492427292;19.89174466;8.026222226;12.88477524;1.659165256;19.30078866;8.271332557;1.913755777;16.91952722;7.879414651;0.935793561;9.266626984;10.80956061
78;hex;1056.362709;106.1391114;17.75059126;-1.759787631;23.15520785;9.137462945;15.03077331;-1.37458205;22.11981487;9.699385115;-1.321148848;19.60727719;9.107741335;0.28851361;-11.05289897;12.4005166
79;hex;94.48864212;593.9961104;18.78872099;-1.907903228;24.223485;9.686731923;12.82994119;-1.25561174;22.53310573;10.16475134;-2.323739257;19.92129667;-9.327198458;4.411598166;12.49278333;12.79371186
80;hex;823.3347921;654.0173938;20.22065437;2.333238531;22.78631575;8.462978699;17.85059427;0.811648653;23.39932638;8.895406944;-22.41566602;21.01297224;8.445380126;1.186111502;-10.77075974;11.71922221
