¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;hex;227.922577;637.4239818;30.05919355;-0.177738739;35.86364161;15.8793841;26.33077911;0.173386502;35.39697369;16.82243921;0.283159746;32.08453677;15.78885672;3.077478522;22.31200739;22.24991518
1;hex;740.9084486;266.1186499;33.93801685;0.256306743;39.53780332;16.84503155;28.39954681;-0.254294361;39.24291172;17.58178664;-0.193807941;33.867986;-16.7534303;7.853981622;23.12686361;24.02151035
2;hex;523.6258696;336.4428412;31.7833315;0.496210019;38.04899621;14.84293904;25.74226718;-0.495088639;37.57391937;15.86137367;0.084970803;32.37372986;-14.82178918;-0.780415415;20.48050373;21.55840603
3;hex;432.3696535;762.8896854;33.04376719;1.679066538;39.67645535;15.78864192;27.49052173;1.467609123;39.17123034;16.35355397;-4.217191675;35.32338551;15.56479577;-1.089940309;20.99705494;21.86353799
4;hex;47.04912775;699.9184855;31.46657399;-0.021712345;36.14605209;16.37635508;28.1038848;-0.082071685;36.71836077;16.98686495;0.446401217;33.65315381;16.19117944;-4.153883603;20.05039028;23.91280554
5;hex;963.0623408;76.18074096;31.13095699;-0.536081562;38.47407234;18.56950755;26.8297731;0.581237663;38.45391623;19.63987216;-0.051378488;33.04741101;18.06899461;-0.956136896;22.5417318;25.28930017
6;hex;108.4551137;162.8005726;33.75672161;-0.753663591;45.24694259;15.88132283;24.6296709;0.777020672;41.70427077;16.67346144;-0.381127258;37.19033741;15.36034774;4.199475872;-21.18983493;22.00157375
7;hex;708.3017745;195.966741;28.52128932;-0.021273382;33.66146323;13.46791053;24.38569424;0.002548025;33.29416737;14.28047635;0.395953847;30.3843944;13.46791044;1.442568057;18.99783341;18.9656718
8;hex;571.6884921;612.6016865;31.56187484;0.205395379;37.7157063;12.8131023;27.53259429;-0.177972921;37.58318372;13.53286557;-0.162815057;33.21127343;-12.81310232;-6.400168058;18.01143913;18.81338726
9;hex;701.6375958;238.9174846;27.72683173;0.433277272;36.69703625;14.23186365;25.22927286;-0.431733016;35.21182547;15.2914348;0.048711217;31.4897866;-13.87623982;-2.30810888;18.21999193;19.87849201
10;hex;174.7273971;167.4788947;28.29850069;0.074847069;34.28224972;11.11901333;19.78909962;-0.245689701;30.65510277;11.60350606;0.534961328;28.20854775;10.69653118;-3.637633603;-13.67686827;18.06793216
11;hex;912.6300881;383.7043534;30.81719503;-0.107408135;39.70463844;15.95136746;26.02911131;0.123950264;37.60048764;17.17377365;-0.019182653;39.99123217;6.940634403;1.570796329;23.09495468;23.36206185
