¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;hex;701.1742904;757.681972;29.78608417;0.124514422;38.20523347;17.43049048;23.83004463;-0.189928573;36.13094934;18.28577012;-0.27631812;32.7615588;-16.72883127;-5.1270459;21.30553103;25.92042316
1;hex;295.2708767;453.4807618;31.44036562;-0.431689681;40.64488991;15.71235453;27.53256937;0.390119672;40.25631269;16.57938488;-0.033690059;35.23118038;15.3690924;3.141592618;20.39122461;21.96019433
2;hex;823.867304;268.0434672;23.6864581;-0.317201208;26.7663215;14.16189374;18.50103825;0.267338395;26.50289981;15.15919727;0.284196123;23.03012221;14.18901936;4.495399971;18.94569749;20.21951232
3;hex;418.3397643;831.992;24.12502596;-0.078783947;26.88315393;12.84745804;18.66213402;0.093008424;26.45153566;13.51489277;0.420485631;24.47953993;12.72072223;8.02836725;17.47861859;18.45153563
4;hex;1090.478324;524.6090149;29.89897766;-0.090659897;33.94699007;15.00395553;24.30261915;0.113400155;33.39466781;15.54942748;-0.02918551;39.99808956;3.991100249;6.026728762;21.16850897;21.83911217
5;hex;633.4359729;816.7706637;30.91570794;1.63330285;36.31572984;18.69134739;23.46208808;1.516889249;34.24844001;19.64743194;2.20209157;30.2638596;18.6666177;8.59202073;20.41998893;25.89844
6;hex;223.6268008;147.1753899;27.55705331;-0.333215613;32.37722163;11.3763386;24.30267739;0.338390043;32.59512123;11.81814699;0.046366228;28.55370827;11.37002353;-8.32E-10;-14.91577442;15.90218643
7;hex;129.4262917;113.8778353;26.64282789;0.43345367;34.73936803;11.89942705;17.57825087;-0.447142018;31.47925456;12.18368256;0.094008309;27.59885139;-11.49798431;-3.074750245;15.40339334;17.06258808
8;hex;209.9658391;491.2135473;30.55662035;0.570270319;39.69687334;14.99256061;22.2767533;-0.572866095;37.72934892;15.68719735;0.146706251;32.61509804;-14.56484238;-5.010006593;-15.6094005;20.82458712
9;hex;616.6910505;753.5124596;29.06785764;-0.224795603;38.43149938;16.24702565;20.48152396;0.23666721;36.01617916;17.13904595;0.259336744;30.85258305;15.2150158;-4.848979914;21.36562184;22.7853125
10;res;1111.473124;683.1846594;29.18992216;0.091221601;34.72145572;11.85141364;27.29355372;-0.158436908;35.82365438;11.93863802;0.408501445;32.39956146;11.79823354;3.278183639;16.23823834;16.82354285
11;res;492.9414618;578.6727623;30.14883749;-0.076559304;36.58294105;10.20096874;28.70798037;0.06761262;38.76354919;10.46099957;0.232003035;34.08550161;10.11038005;0.577027185;11.46109095;14.30774522
12;hex;587.6969519;351.9800816;30.56096826;-0.49863976;37.90958529;12.31948422;25.28482815;0.487435744;38.22650347;12.84605603;-0.152957105;33.8764788;12.20173067;1.570796312;15.44659809;17.68303865
13;hex;635.383222;721.7826917;30.83909655;2.195408568;39.43135578;13.18642751;25.97944913;0.964828973;38.09620134;13.66448484;-3.741370452;33.61043041;12.87315928;8.591294193;18.09561171;18.17953504
14;hex;600.9067683;33.33813254;34.13675744;-2.359409426;42.0289617;16.34077469;25.34057101;-0.742904161;39.17986296;17.51005433;0.363104235;34.72393771;-15.94941154;0.558505359;20.84813216;22.99198409
