¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;277.3124213;712.3905266;24.35712516;2.229608172;22.62376655;15.29646823;19.79733374;0.961609287;24.02872363;16.72742269;-9.72616914;21.8578471;15.29636026;-9.689028083;17.19867463;21.32039028
1;cub;947.6052631;423.0616836;44.31166155;0.23818745;40.17838585;32.33692356;36.38687669;-0.078333306;42.81623605;34.87824783;0.939164725;39.5327227;32.30796373;1.214027615;36.07567588;39.77270287
2;cub;860.7219189;403.9244003;21.88723036;-2.604340957;14.16194503;18.64187935;13.82184072;-1.914354531;20.69983505;14.78812868;-1.668900887;18.48756703;-14.15958803;7.618798089;-14.22872663;17.77110698
3;cub;194.5054585;75.41058344;26.31959969;1.577436989;25.17052231;19.89121101;20.05908735;1.462270086;25.78354815;21.67664904;2.275737731;23.26793206;19.78451462;-0.873767182;-20.97124249;24.32900269
4;cub;829.1625558;263.5520518;23.59673881;-0.296602152;19.81558482;18.24396899;18.87292983;0.621825553;21.45126397;19.78980365;-1.075748084;19.66070411;-18.0869412;2.060168945;19.02822281;20.4845973
5;cub;379.0102126;214.3326904;24.55643895;1.57742097;21.24590536;19.97181731;18.21970022;0.873634662;23.62019876;20.38653394;-0.783872017;19.86766298;19.95041472;0.783802605;-19.92514565;22.12019876
6;cub;868.08864;229.2551293;20.46113386;1.933554509;20.48333378;12.79204872;16.60164095;1.164666001;20.79254836;13.99663281;2.528611865;19.07695082;12.7319644;-0.769369632;-15.77213064;17.97133629
7;cub;310.0689101;747.4520239;24.25052685;2.332773102;19.40630733;19.09569586;19.71513205;1.279646086;21.55431493;20.55171181;-9.464469473;19.69390553;19.08500312;-0.014011135;-19.27146566;21.05431492
8;cub;1122.5927;520.7833541;23.17839682;-1.53493702;17.8815919;17.02087428;17.45469344;-1.479360308;19.40612341;18.34684781;0.837877851;17.72096223;-16.92139945;2.402224721;-17.25668105;19.0311234
9;cub;1003.927777;414.7146169;17.44715463;1.853787219;15.26990453;12.86507465;16.10267954;0.896947513;17.83846114;13.2833365;15.11927;15.50027023;12.82034152;-0.576663117;13.94843982;15.55974967
10;cub;739.3311436;718.0419959;20.00026033;1.971702981;21.24601296;10.79597331;18.04120118;1.266186197;22.91419922;11.49760261;2.492751802;20.19181226;10.60513065;-10.83528883;-14.36489604;14.91419926
11;cub;473.2172383;336.2572559;17.86407166;1.463170204;14.90274989;12.79909309;14.50615909;1.568797985;16.49197347;13.44037851;2.177951681;14.71173319;12.80075703;-0.937899823;13.39295987;15.20106437
12;cub;303.3764297;33.65635818;14.70798817;-2.420061151;13.83668435;12.09873339;9.765550962;-0.924308345;13.84574624;12.71952377;-4.665395078;11.21689391;-12.83717568;-17.23569348;-11.89528752;13.34997547
13;cub;60.52130682;586.9786932;17.28043273;0.97574437;14.26212898;12.25468886;13.55559188;1.79009875;15.69956512;13.58459281;1.69407087;14.02641498;12.2480656;4.858853662;-13.1932268;14.69956512
14;cub;286.6095392;278.0861847;15.45777991;-1.511169464;13.32183688;12.49558317;10.96611048;-2.500263766;13.84066366;13.30418753;-0.663887121;12.14349235;-12.93329174;-2.29683645;12.49305223;13.72087199
15;cub;357.4258373;356.4984051;12.41337079;2.029773148;10.96907338;9.494269174;9.824747737;1.106909988;11.68034832;10.69936405;1.307531262;9.450632217;10.49189778;1.254192988;9.853958535;11.22320547
16;cub;465.092677;638.7365542;15.59340412;1.465188757;12.52119979;11.34219869;11.4736629;-1.881127395;13.74822094;11.84003931;-2.429192325;12.18096799;-11.28985157;8.539296286;11.52166468;12.80377649
17;cub;1011.388779;357.5280528;13.94182515;-3.054256845;14.15116539;17.70451221;-0.210971341;1.822338852;12.49334137;11.64092887;1.70169601;-10.75713351;11.34605504;0.129838747;-11.02004144;12.05329604
18;cub;799.7682327;742.2872483;17.9619557;1.834862116;16.66774211;13.28617816;8.013612944;1.25229669;15.49020746;14.16884114;2.512157242;12.79807962;13.13176994;5.473293118;-13.11983137;14.71748019
19;cub;516.4034833;128.6637639;11.23916126;1.713884666;14.76257457;10.48822364;1.761232282;1.302040575;11.49383801;9.175616822;-4.554190931;9.328582522;-9.312632255;-9.270610263;9.314747441;10.14922262
20;cub;983.3586745;180.5519818;14.44890858;1.393881091;12.14573734;10.45309075;11.58603573;1.532630708;13.28983404;11.42995913;0.672167095;-11.98157904;10.44676204;-10.32922255;11.05986529;12.47165223
21;cub;501.2393762;584.3664717;12.53021831;-1.078167686;10.42543942;9.394189318;11.05759854;-1.563649366;12.7002498;9.7384382;1.335238202;9.403488151;10.6867181;1.247843888;9.915287844;10.98596409
22;cub;524.4386709;583.7992223;13.42082967;0.43662716;9.57973655;11.84435925;10.60348422;1.022009195;13.19293731;10.55220506;2.705710316;11.84435927;9.941728736;9.06513075;10.60113598;12.08749514
23;cub;1033.958897;559.7253133;11.81236241;1.562877255;9.641893345;8.988625672;8.350700432;1.740012291;10.56797512;9.554047925;0.810516186;8.944928935;9.241806248;-0.779099971;9.040923328;10.19618025
24;cub;1091.791906;719.4425403;13.9266846;-0.201401869;11.11683626;11.98856833;9.655467381;-1.149629503;13.13070472;11.68907937;-2.503471702;11.89832743;-10.76391915;6.870994685;-11.20232365;12.50717531
25;cub;1009.062568;39.25775272;10.5621583;0.245411019;9.968478106;9.507518193;7.755328253;2.474528879;10.03633988;10.05604469;1.065904955;9.490325194;-8.629748465;2.678168674;9.051220704;10.04413073
26;cub;223.8955823;53.81526104;13.66092632;-0.475228163;11.71393224;9.887019296;5.782610373;0.12917525;10.81634815;9.979020776;0.78442345;10.04440743;9.25364418;0.865540857;9.600369313;10.45687102
27;cub;199.0945254;66.44799069;16.08304692;1.524431713;14.63237586;11.98050344;6.941354281;0.860635069;13.76329635;10.7397568;-0.350418335;12.33348302;9.947020323;5.962614609;-11.15743566;12.38829636
28;cub;163.7883531;146.4903032;20.94065256;-1.370967673;16.54535608;13.23525319;15.21282149;-6.787007705;13.6194133;18.15850123;-0.674329774;15.82109637;13.23525311;-8.431008848;14.41951198;15.92710562
29;cub;194.3366418;149.4736949;28.89983469;1.804389327;25.62187734;14.21403254;25.52530586;1.302034991;27.94201099;14.77241239;-0.827723575;25.55619626;14.20630385;-0.897597901;-17.63591253;19.39201102
30;cub;216.4502957;117.2336871;17.60671906;-1.259249518;12.63684464;12.31948451;12.80159276;1.078572439;13.6051988;13.13603413;1.112034482;12.31948447;12.69699988;7.382409016;12.34080123;13.40797657
31;cub;238.7121173;114.4947491;13.3739438;-0.623939087;14.236647;10.85457457;2.081569087;2.177624064;9.523592939;10.71548604;-3.763963726;9.544957891;9.301587588;-8.463440186;9.544957831;10.10313839
32;cub;369.3405419;268.7318806;8.123436149;0.555867982;7.732894118;6.576436478;2.703345572;1.810032671;6.853277804;5.49407998;0.527771776;5.136738261;6.203824291;2.083709407;5.435292989;6.316268482
33;cub;394.2495472;272.0854004;12.1846953;1.224513156;8.91668864;8.560529427;8.386004241;1.465628926;9.340475309;9.239569456;0.451577429;-8.532533059;8.565229814;-8.97309387;-8.518204595;9.302013768
34;cub;309.6090243;299.8769588;12.88380787;3.484840101;12.65037594;10.75251275;3.556499949;0.309971421;10.60445482;9.056062902;2.055601797;9.722615068;-8.486525462;8.200469851;9.003624855;9.93778816
35;cub;298.9005987;315.5948477;16.45547241;-0.354856466;11.75789583;11.44414613;12.38257846;-1.309532268;12.43667138;12.82520872;-1.121930759;11.82593847;-11.4858181;-15.28973787;11.66341338;12.54778249
36;cub;271.6185969;312.7158205;12.49766912;-3.42282485;9.932246465;7.806724022;9.958920067;0.14281305;10.59221232;8.306640329;-0.947010508;9.939734971;-7.806723616;0.51806733;7.909545608;9.803977027
37;cub;379.9701472;424.6276806;7.330465376;-1.359700208;4.743219552;5.434465885;4.743197222;-0.50081654;6.012908176;5.18319563;-2.212915924;-5.434470164;-4.743212824;-5.257255131;5.222587168;5.633654988
38;cub;43.51777409;470.2872942;12.97043981;-2.107930848;13.17097242;12.42948061;0.496108658;-1.114692741;10.12776615;9.62986546;-2.106782307;-9.262945582;-9.243867142;-9.959733047;-9.243867458;9.832894351
39;cub;33.2191256;479.933774;8.69702666;-0.357146671;7.264799374;8.754667691;0.601741439;-1.595316468;7.339879705;5.99644509;1.187536509;-5.644936967;-6.504027944;-2.051652438;5.831370124;6.698042964
40;cub;58.69345849;534.203142;8.548407297;-1.134169164;5.494979694;6.376531652;5.494979748;-0.673738989;7.123376867;5.866683159;1.147438235;6.3825354;5.494979677;15.42489632;5.886359176;6.647186391
41;cub;89.01863671;559.0225136;18.77344285;-0.607305371;14.80909884;11.59264595;15.28937443;0.388934496;16.31790505;12.23785619;-1.267907939;14.9183866;-11.59264755;-4.708482597;-13.36985336;14.9012384
42;cub;150.1658925;594.8264636;11.05318041;-1.306965568;8.262459008;7.684898604;7.575462809;-1.608143291;8.732554302;8.220469753;5.741796708;-7.675223435;7.783950334;4.171969583;7.754843407;8.406534294
43;cub;49.7493457;667.5499973;19.67274996;0.330297357;14.73980148;12.99785863;12.89304068;8.715768889;16.34717953;13.59164222;-3.541404268;14.52090084;-12.99785855;8.879807751;14.09407693;14.92217954
44;cub;37.21973728;748.5371612;13.14201794;6.470272847;14.2972226;9.708813821;3.406530253;-0.514443332;11.60223555;8.614414903;0.089654014;10.11663112;-8.230530906;-23.50701429;-9.02796824;10.07870613
45;cub;21.4453026;730.7808953;19.24113108;-2.098778962;15.19701905;11.736353;15.27338837;-0.970082542;16.97877517;12.69194382;-2.756907833;15.17118475;-11.74374709;8.238666442;-13.40812076;15.23591803
46;cub;172.749074;752.5755373;22.13901;-8.948220159;17.60335332;13.4629936;17.73596486;-0.461625162;19.45196802;14.6206969;-3.314089078;17.71866473;-13.46538471;-6.409038396;-15.27519651;17.68634303
47;cub;212.5662538;727.5492146;33.33339534;0.464936633;26.4453667;20.24106082;25.77306879;-12.948207;28.63909899;21.50894782;1.130158989;25.95228736;20.23793186;4.536148639;-23.21401501;26.35909897
48;cub;212.1376651;766.9596511;17.41978847;-2.590996113;12.80436923;12.08416226;12.46386792;-0.316002966;13.9232829;12.6584576;1.318459463;12.65808026;11.95110482;1.34039389;12.13495214;13.4230491
49;cub;675.2622569;849.0696817;13.98153095;2.098870773;11.50952712;8.309631506;10.83618228;0.896657772;12.19722614;8.77172007;-0.393994694;10.95971262;8.3096315;4.327704166;9.479426011;10.87904432
50;cub;765.7415257;733.6704156;10.3778635;-1.215160473;7.836833181;7.894006372;7.836833516;-0.957140407;8.88916804;8.20103916;-3.567704938;7.836833131;7.894251945;7.424219273;-7.836833415;8.581475734
51;cub;748.2743474;748.353832;12.85630319;0.389204701;9.645682394;8.460856868;9.157182428;-0.191772007;10.54397527;8.959654504;1.133984571;9.30008995;8.450012096;-5.120971009;9.145152281;9.981475274
52;cub;787.0140677;766.4683303;15.96892689;1.9354852;12.956295;10.03517232;11.7589036;-8.305276295;13.65250383;10.48769168;-0.520253268;12.4134725;10.01062078;-0.512913091;10.99763827;12.45250383
53;cub;927.684474;799.8575409;18.3503877;0.286803308;17.78417103;19.04186804;-0.032565844;-2.362965321;14.99487002;13.04424512;1.868711658;-13.6342551;12.32598216;3.430106259;12.99234274;14.11608214
54;cub;930.9629531;712.374603;11.77306325;-2.61330189;8.307820201;8.396482251;8.055800329;-1.55758449;9.252554907;8.676685867;-1.812107836;-8.131378183;-8.396041017;13.86495112;8.310683476;9.032446211
55;cub;816.8043823;537.6173275;7.532471021;0.362150242;5.069586901;5.74514966;4.797316339;1.405486268;6.055532877;5.444016234;-0.529114148;5.493438628;5.065027505;1.039519374;-5.356169511;5.797661812
56;cub;842.7904687;552.1455894;17.52086969;-9.553101099;12.0694749;12.54250081;12.06947394;4.341876641;14.11853029;12.35496014;-2.463530322;12.06947471;12.5870264;-4.058482115;12.10195994;13.39625756
57;cub;882.9317269;593.1726908;21.82970251;-0.011904196;16.85855417;13.84726886;16.78868734;0.103126266;18.23096148;14.90270791;0.675767037;16.85754542;13.84726886;7.148726144;-15.13464831;17.02783648
58;cub;895.7255524;615.329197;20.80478896;-2.081282972;16.89878783;12.14794261;16.74338618;5.228386985;18.43485499;13.05023767;3.577736974;16.86711553;-12.14792766;-4.327704165;13.24668514;16.71690627
59;cub;910.0030893;614.4578313;13.46674845;0.688128741;10.29099041;8.600135617;10.23476356;-0.632532578;11.25903359;9.281483363;-0.008859408;10.2564922;-8.600139885;-7.864357568;-9.44387746;10.54028359
60;cub;919.9777211;747.0876206;8.184456176;-2.63110449;5.814762932;5.537272096;5.814763823;-1.191962719;6.707435038;5.94822975;-0.250460307;-5.537158431;-5.814762926;4.416441879;5.779736742;6.254404734
61;cub;1125.523096;646.8083114;12.05533232;0.383892746;10.65686673;12.20191803;0.712016579;1.398667449;9.965505892;8.505376639;5.131120176;-8.10124454;8.863764068;-4.295647052;8.498491387;9.105582378
62;cub;1103.90212;670.3817407;15.885211;2.71241413;12.92270316;9.243745237;12.5185737;0.446976772;14.30915641;9.930177824;2.086621038;9.243855306;12.7906313;-7.309011431;11.11549966;12.80619782
63;cub;1001.106536;625.8366801;15.48977763;-2.438775256;11.8298908;10.28443354;10.68521707;-0.964818406;12.87575547;10.84678385;-3.068380844;-9.707494021;-11.7315864;1.48106392;10.59684746;11.87575546
64;cub;1018.483637;606.6974652;16.72856123;4.095254938;11.79678025;11.48918496;11.78579361;7.576177242;13.35048158;12.27805692;3.324490192;11.47453383;11.79559894;-21.82204784;-11.79559271;12.82163541
65;cub;1124.191318;439.4275881;15.4991415;1.818830127;11.13438096;10.51617008;11.38530107;-1.540102854;12.332709;11.33515201;4.216452107;10.48150174;11.36774102;-6.87794451;10.87908389;11.85868302
66;cub;1138.295085;356.8646013;13.75912037;2.048541909;11.33819559;8.320600026;8.645350524;1.205062066;11.93123875;8.891516213;2.814450677;10.65126245;8.27636304;-8.152396464;8.767617209;10.65123875
67;cub;819.9834913;381.1786452;18.35883138;1.136476775;12.77677924;13.13056756;13.08994827;-2.393738847;14.44844117;13.81985667;-1.218168555;12.80415048;13.12735127;0.35262773;13.04520217;14.06382579
68;cub;798.209189;378.9649163;6.556324955;1.140039834;4.803306187;4.416023253;4.653474858;-0.755703607;5.232782836;4.763245424;0.396468911;4.801033097;-4.416640898;8.222200285;-4.594660433;5.008217085
69;cub;791.114847;343.1400019;13.506967;0.673778929;15.78575684;9.532591033;1.984662251;5.439394358;12.24669352;8.439493613;0.512913081;10.58636746;-8.058979873;8.366894671;8.921454305;10.08376613
70;cub;828.7827171;324.73157;18.97982015;0.982793717;17.71949821;7.778042346;12.98973061;-0.903535029;19.51343442;8.07254541;0.565039415;17.52278221;-7.77804249;-8.206609343;10.65160251;10.96703964
71;cub;862.6921028;260.0800817;7.188705621;1.245136733;5.677755792;4.366195295;5.418239927;1.605846505;6.288541615;4.612142047;0.629040292;5.664699976;-4.259181121;2.000884672;4.667927938;5.448541613
72;cub;848.7231684;59.0533512;12.95107932;2.205799104;12.98884845;11.13471878;1.526420285;1.106448257;9.923990755;9.865570416;0.687526983;8.882558011;9.219884594;0.635002765;-9.014785577;9.87593578
73;cub;886.78307;76.52143644;19.86793294;-0.059099734;15.02349235;12.89621237;14.65543255;0.069858383;16.30019314;13.83681078;0.700884234;13.13222596;-14.9262261;0.72627018;13.95255985;15.46997388
74;cub;849.8421286;85.21185249;25.12508935;-0.10328558;21.84012311;12.19083521;21.54748551;-6.129974675;24.02355407;12.83742912;0.411227809;21.61655355;12.18923583;14.34849653;-16.47085283;17.33934373
75;cub;875.6019204;108.871974;13.79409207;0.507098516;10.43360207;9.047202262;9.995619404;-0.214432116;11.78491015;9.543607273;1.219765759;10.46915278;9.047202149;13.86288266;9.414928102;10.66369804
76;cub;743.5072682;139.3866529;15.15229074;3.320929932;11.2142185;10.29964603;11.12135151;-0.086752451;12.118924;10.94856502;0.925421023;11.14333895;10.29941421;0.956777445;10.38178399;11.6477047
77;cub;701.0040161;126.3052209;10.13009466;-1.512245382;6.960959882;7.379816301;6.353676432;0.082903713;8.037010535;7.37043201;0.738461069;6.94401479;-7.226276925;-0.801314489;-7.152218969;7.697880106
78;cub;543.3080759;95.49091728;6.153149871;-2.316502828;4.507557572;4.301900758;4.517331217;-0.21853321;5.293649819;4.260671589;-1.554031293;4.300256143;-4.508846696;-15.67349387;-4.313324514;4.706872956
79;cub;611.5963286;61.9490769;15.38824898;2.841528165;11.55374411;10.77421666;10.67815913;0.881072263;12.67979236;11.35726961;3.615665972;11.44781854;10.77583207;2.115766477;11.31557048;12.0881257
