¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;1002.449107;152.2185631;33.29803011;0.319183504;34.66369625;18.800896;27.10880649;-0.257420368;35.70895174;20.3069709;0.856918625;32.34387807;18.80432388;1.551658341;24.34720192;26.60908501
1;cub;173.2840444;751.7654069;28.29990759;-2.837149931;27.37426695;21.21989897;23.06328787;-0.623309913;29.22239455;22.96822977;4.155367607;21.15181834;-26.4713414;-0.555788076;-23.8282042;26.55674782
2;cub;403.7817432;319.8147508;26.10093811;1.217415929;18.52776185;21.81258175;18.088551;0.268553919;23.65722221;19.79544577;0.338341708;21.65157023;18.65611308;0.383659605;19.47304734;21.89531746
3;cub;1014.30029;524.2767541;66.43721367;1.463489592;54.72033991;51.65055283;51.69257001;1.146648088;61.53636292;53.48179399;0.689553267;51.65055261;52.84835563;0.686693214;52.01111138;57.41136293
4;cub;805.5349605;791.864546;36.49741214;-2.369180786;29.77354965;28.35438305;27.44006885;-1.541950656;32.93512337;30.30507946;-0.04092502;29.06322941;-28.56892455;1.513910651;-28.9350716;31.83512337
5;cub;755.4541282;270.4715895;32.1068449;-0.581584335;29.13716469;24.31866077;27.47410998;0.300964294;31.21552533;26.71115121;-1.30891996;28.72284518;-24.38889347;0.167450318;-25.80259015;29.49552533
6;cub;863.0717818;543.4793464;27.46313486;-2.409806877;23.29507471;21.00004921;21.56541395;-0.64151966;24.7589158;23.20563387;-3.154284625;22.35467204;-21.1249684;-1.587526232;-21.7440299;24.05058247
7;cub;197.063512;796.391791;19.50369321;0.932622816;17.48998454;15.93516032;14.3417166;1.545737575;18.29799989;17.17334414;14.21634867;16.14803413;16.01235812;-2.968862082;15.94559487;17.66168955
8;cub;399.5485111;270.6910442;28.76356525;2.042009593;34.51646895;30.21751048;3.706862235;0.713164959;28.13367803;24.10583832;-2.729520563;24.93296945;23.05491595;0.467628758;24.08282361;26.19137034
9;cub;223.4542169;94.09906353;14.5484576;1.652650545;12.27786746;11.40362291;11.53678235;1.120702538;13.32763201;12.06969219;-3.900109233;11.98233119;11.52808777;0.857868388;11.63584077;12.69492715
10;cub;279.2775494;674.7734099;25.06882165;-0.548017757;18.06789959;20.94246146;16.86181379;-0.898989015;22.67367172;19.28451908;0.310008468;20.88188258;-17.64520345;0.165625105;-18.46354535;21.48319553
11;cub;328.9979301;808.2105275;21.08505247;-0.707611204;19.94934732;15.90320754;15.10615048;0.560855402;20.21400463;16.89578251;-1.237410195;18.06305225;-15.48205454;-0.56235515;-16.5715445;18.89487019
12;cub;583.0316812;154.0012505;28.17085969;-1.523213211;22.23888894;23.1161183;21.59676332;-3.552534525;25.20541434;23.48991608;-0.716682368;23.1157765;-22.15436148;-0.775812789;-22.42180696;24.20541435
13;cub;850.4466734;658.4267796;15.94907923;0.12429721;14.79239328;12.63527116;11.95821031;-0.097981282;15.15413761;13.78351559;0.208964871;13.22317603;12.58315326;0.997295701;13.24140322;14.48747094
14;cub;340.4469841;530.8943915;17.38506204;-1.711349435;16.21868085;13.26785806;12.77557513;-1.213782339;16.46415548;14.3998211;-2.507035553;14.49418483;-13.47376525;-0.884042629;-13.51143136;15.8883979
15;cub;370.5466647;143.4854532;19.38650623;1.018315827;20.47507245;13.94533572;14.33496157;2.081038325;20.15901875;15.13739604;1.689229167;18.10320294;14.0167258;-1.398851586;14.76458255;18.50948403
