¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;941.8310993;96.20960377;39.21373364;-3.072056235;28.8691799;29.13972208;28.83441858;0.878991029;33.20593115;29.84146862;0.860700831;28.85070174;29.15477515;0.854278396;28.87012799;31.31704224
1;cub;731.9642493;99.62001861;27.40297296;-1.12238756;22.58056219;20.43271722;20.88333229;-1.552694255;24.9410764;22.39928292;-8.179052089;21.87800779;-20.38782614;-1.975867155;21.23304551;23.45959492
2;cub;592.1570597;454.2703757;28.75742803;0.576984322;27.34436335;22.95143351;22.85811474;-0.531764745;28.77624813;24.16454954;-5.091169224;22.04316903;-25.76427541;1.366090965;23.51687922;26.77624812
3;cub;290.215559;97.53915218;70.72722386;-0.635867172;58.88738284;47.95278003;60.57492647;0.426104;66.39302568;51.82757685;1.826360279;59.33972639;-47.94831932;0.011352597;53.73481953;59.02196809
4;cub;689.5768657;402.2767681;43.64809336;-1.557122131;37.32702981;31.00409044;36.7104705;-1.622655062;41.35243027;33.27703579;-0.861961098;31.00384752;-37.1731748;-0.833483757;33.10881609;37.85243029
5;cub;676.4078232;671.2565302;28.61436611;-0.771523735;20.46056849;21.9403838;19.61514986;-0.350038827;24.02757103;21.28916377;0.064684629;21.89115471;-20.0666538;-0.707032097;20.42419525;22.96600032
6;cub;831.9711099;280.1281409;23.88340798;-0.990560249;19.78485577;18.60478391;16.66440061;-1.590754577;22.94393868;18.70364707;-1.691179634;19.13732863;-18.39560097;1.455171117;18.75427137;20.49950572
7;cub;1115.939352;469.5631874;40.71294003;2.194749106;49.84239735;37.2220934;5.0617517;0.912821652;38.55463697;32.05590837;2.237520528;32.59590014;31.49176376;0.677356315;31.93106476;34.46900211
8;cub;358.2788133;607.0672839;40.24541384;-0.035962784;36.74207917;31.45972488;31.56454697;0.255934665;38.06714225;35.36333121;0.675929489;36.00871579;30.99402797;0.773849043;32.86107148;36.94682524
9;cub;563.9795099;755.8780212;29.94660014;-1.487345446;28.5241087;20.05404504;25.84014008;-1.600596634;29.81708367;22.17087633;-0.86377073;19.94999065;-27.26464275;2.389838399;21.93156133;27.35988681
10;cub;54.06003356;833.4241128;25.73337511;-1.274906219;21.67229059;20.30590192;20.03757743;-1.42546885;23.16968859;21.95873728;4.236247766;21.03836236;-20.302413;-3.636022235;20.87536865;22.62837804
11;cub;229.2204843;413.6213648;23.92726811;-1.107148715;21.63712008;17.25935659;18.51890062;-1.751382433;23.81212942;18.30820708;-4.934002983;21.11491243;-17.25935477;2.9087441;18.91375284;21.30472201
12;cub;742.8155185;449.401602;20.0585508;-1.142754805;17.68719001;14.93112536;15.15568871;-1.778123451;18.67499196;16.32973763;-1.847777374;16.97830035;-14.8934595;-3.504374888;-15.46400679;17.59668378
13;cub;119.6823529;312.2572431;57.11124835;-1.689580647;52.78659322;41.4336979;47.27759015;-1.319676433;56.65754891;43.81090341;-0.999835406;41.41699746;-50.4930556;-0.885146943;43.30045901;52.45891672
14;cub;717.5858797;788.8913921;29.09653276;0.877217106;21.38554504;24.35540407;18.90261086;0.720644175;27.20416965;22.18393103;0.068302172;23.96585141;20.61925309;-1.397582036;22.41240188;25.2582395
15;cub;713.0742815;55.95459328;22.47486876;2.47874839;20.62537949;18.13429058;16.11685897;0.483528854;21.63327675;19.81145186;8.00402833;18.0856355;19.07688588;3.257575889;18.50250222;20.41056182
16;cub;905.6986073;437.4941621;24.87842854;-1.508899961;22.64249828;18.41270313;19.92822289;-1.628875145;23.59397791;19.89742971;0.901996111;21.71528119;-18.3760584;2.320911267;19.51224893;22.29397791
17;cub;317.77844;626.2956999;31.96347049;2.500961517;28.75299239;22.26349787;26.79211856;0.627353625;31.86866615;23.67406589;-1.308996929;22.29274401;28.06228684;-7.782915609;24.9314357;29.23532789
18;cub;290.2102244;758.6677154;31.95312383;-1.4312827;31.55940408;22.85308335;25.48391002;-1.699077671;32.75665496;24.06440309;2.36511717;22.72793465;-29.01831564;2.437278974;23.83330468;29.42332163
19;cub;301.119685;234.0740168;22.98057694;-1.689684556;19.63161038;17.71215165;17.94938837;-1.348040322;20.6905949;18.91246692;0.692252109;18.90533811;-17.66326065;-8.746527244;17.96375715;20.1593449
