¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;373.3815669;380.9018381;39.16511253;-0.869453476;33.18351922;29.59402412;32.48731374;-2.301343953;35.43654428;32.28497722;-0.138644487;29.5942387;-33.03636355;4.680331906;30.84332082;34.43654427
1;cub;121.9348141;805.0487687;43.27060033;-1.008502554;29.90244152;34.53488916;29.8497755;-0.419462204;38.30456977;32.22611944;-1.862737654;29.90489366;-34.48689611;-1.864645808;32.36959278;35.84623639
2;cub;562.2503101;738.195814;41.32592796;-1.203421631;36.94066004;30.16520814;33.75789311;1.291193822;39.81685218;32.70021831;-1.888031871;30.05159606;36.06256964;1.061492395;31.91371518;36.74740775
3;cub;607.0278253;487.3098415;35.05151737;-0.072949935;26.99592962;27.21854788;26.91440566;-1.612765857;29.83996823;28.82789896;-0.86484851;26.98525332;-27.20861281;-2.431523353;26.98525347;29.57330156
4;cub;206.6495505;51.99934327;41.6456631;1.091124313;32.30198529;32.62261075;28.82129597;0.825984572;35.88330006;33.70250427;3.433942324;32.5673662;31.00114757;5.026878346;32.20148963;34.7056616
5;cub;921.1867386;648.6571799;25.41249461;2.201244165;31.34434827;24.65687967;1.180530926;1.09759118;24.12273082;20.64380836;2.205799075;20.99648097;19.40923672;5.347391676;20.16560878;22.44405555
6;cub;698.6419994;382.8960727;33.02480056;1.527499848;28.6723672;23.33996619;25.16934967;4.428235358;30.56444988;26.22935793;-0.93048521;27.20582367;23.30403047;0.714030083;24.85566192;28.24356872
7;cub;924.5492953;723.2934711;26.53035871;-1.164064667;25.1528398;19.31504411;23.50746021;-1.944563859;27.0023681;21.42287834;-8.12258893;24.47205741;-19.23492281;2.613659801;20.43681627;24.75236814
8;cub;200.5500848;320.2209157;28.94250077;-1.221547451;29.00119205;21.93830575;18.80113487;-1.967629262;28.01457331;23.31799907;-8.038133419;25.83910025;-21.24198662;6.104066539;-23.11434181;26.20207331
9;cub;164.6137291;273.3748798;24.97606981;-0.480962126;19.28411921;22.01410805;17.25535653;-1.004588403;23.9771598;20.0617507;0.40650352;21.98931369;-17.82893045;-5.99172849;19.26181993;22.33320665
10;cub;414.4242424;60.33446712;25.03635236;-1.265300014;22.15644466;18.93375643;19.98200378;1.179344283;22.90155036;20.55382253;-0.518361409;21.15225081;18.79560536;5.735515881;19.65326596;22.12377259
11;cub;149.7444129;328.948266;24.76291032;-1.099596475;22.64541483;18.06568758;19.7274088;-2.015575165;23.74467129;19.32715077;-4.937688989;21.28189929;-18.04715239;13.82965913;19.14538604;22.07800463
12;cub;883.7521897;518.0270481;86.61511579;-0.961691177;83.83083521;67.5278668;73.21750765;-2.350592258;86.39792691;74.49345996;-0.247434586;67.23518769;-78.97405217;-6.418620281;71.10709475;82.45675044
13;cub;33.39096749;193.2529677;27.46953864;-1.022246917;21.41397277;20.65861736;20.90995771;-3.316012256;22.97948674;23.47814624;-11.21764861;21.27825479;-20.65861698;6.061040327;20.93026391;23.2201235
14;cub;1070.195359;85.45604497;27.5447059;0.829127998;21.45228638;21.38889022;20.67496617;-1.648677001;21.98338434;24.09036059;0.038568781;21.17496888;-21.39870881;-7.801078832;-21.26768522;23.31671769
15;cub;1003.673179;49.44696237;50.80803526;0.115792177;54.76722721;40.26393097;29.42655099;-0.150951905;50.58706596;42.51197966;-3.45127306;38.30952145;46.72925875;-0.312876079;41.30746269;46.92712064
16;cub;53.45040281;235.6080104;29.92098694;-2.49178026;28.52199026;20.01933622;26.95207244;-0.692613213;31.30578522;21.42476277;-1.87376983;20.0036309;-28.06332872;-5.00090259;22.8742464;28.16120219
17;cub;863.1517871;180.8156962;21.16587743;2.130386882;18.31888848;16.86972202;17.6464681;0.70416524;19.90318345;18.5874452;-3.415767625;18.12272851;16.75088921;1.332895014;17.55616731;19.31985012
18;cub;304.9935699;361.5497115;24.2873467;-1.541811519;18.36907571;18.31588189;19.19281049;-1.038574919;21.10116091;19.54385033;-2.303834599;18.67186477;-18.44390545;-0.736831068;18.54378706;20.10116091
19;cub;883.0763442;145.3762424;18.09532314;-1.10905732;17.22445501;14.19525871;13.72543637;0.92269538;17.57309185;15.07268595;-0.366412036;-14.18175157;15.50865386;2.771027648;-14.59340073;16.22309185
20;cub;705.7660172;166.4423381;18.86447076;-0.659581751;22.7164812;15.98167232;5.203602875;-2.133300269;17.88451897;15.87999047;-7.041992557;15.46883631;-14.31904656;-2.185724255;15.231131;17.28781116
21;cub;293.3053198;323.0548953;21.82830414;-1.489115244;18.81093348;16.40946269;17.14361132;-1.419918189;20.1499152;17.5206132;0.885602404;18.43762123;-16.2900521;22.82768415;-16.80151626;19.0249152
22;cub;913.4142427;147.7499164;14.39562089;-1.455529649;11.84101188;10.49127675;12.15182388;-1.685371592;13.37255481;11.17054497;-2.165572784;11.94116099;-10.50879738;10.36968399;10.89146685;12.37255481
23;cub;271.5278333;12.86152206;12.37873147;-0.384736191;12.91808517;11.67704694;0.139135765;0.542450752;9.920644144;9.087976369;2.725242721;8.925258469;8.548487166;7.468228861;8.676873831;9.474490296
24;cub;365.1151181;19.19502607;21.91678384;-0.700823535;21.35330941;13.60118956;9.395665926;-0.773683954;15.46240951;18.41205331;2.582703257;15.31814138;13.745137;0.994699712;14.39218138;16.86625567
25;cub;432.8670177;95.05533469;17.62596023;-0.616679374;17.80685174;17.39292946;0.060283225;0.142359728;13.59512384;13.43489669;2.557171394;12.35966481;12.54282776;2.530866706;-12.43836031;13.48401273
