¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;1066.500921;220.5932408;38.26855945;-1.047689728;29.54097259;31.10517515;28.02558381;-0.836289312;34.10662641;31.43250161;-1.872990199;28.8879421;-31.10958731;-3.378897897;29.52785269;32.90205528
1;cub;401.1758678;636.5855004;45.65990148;1.47447247;38.75795297;33.37758529;35.1795553;1.421747543;42.40945619;36.14178485;0.711575733;33.64635506;38.22013812;0.668333348;34.93285225;39.1594562
2;cub;319.7405712;625.9810334;24.70879091;0.720844734;18.58126408;20.1511297;18.92947688;0.841925565;22.32991612;20.3355726;-1.597705805;18.66328209;20.15919611;-0.047737673;19.32182033;21.32991612
3;cub;229.5039754;209.7094023;32.42333116;-1.039306653;26.80943146;26.59576809;23.84821697;-1.23175994;31.69915096;26.1882985;-0.20566152;26.41200917;-25.84510948;-0.216769322;26.07143463;28.69976543
4;cub;691.0531792;274.8048812;24.79093382;2.213216039;19.74187878;16.26559086;18.73675071;-1.837846555;22.02478274;17.43248361;-1.61977416;19.39622168;-16.27748544;-0.084789815;17.29190004;19.78934542
5;cub;466.9105596;351.6316725;46.45620253;-0.910243527;37.36205069;35.40183361;36.15471843;-2.065601006;40.61887051;38.4010218;-1.676086096;36.54106839;-35.44993779;-1.709606158;35.9909002;39.61887051
6;cub;514.4165398;394.9896499;26.25376644;-2.406871005;22.50840212;18.31706646;22.09137277;-0.824808235;25.18482;19.73383255;18.90521942;22.36036621;-18.22214454;6.254383252;19.60246532;22.87231998
7;cub;910.0621138;805.7529832;59.22925809;-1.468041928;51.81955726;36.39057348;50.92847801;-1.649713336;56.56021308;38.70366072;-0.848545567;36.46646668;-51.35667622;-0.60908429;39.01761971;50.56021306
8;cub;932.9112815;204.9996001;25.2547148;-0.987557964;21.83089153;19.93070508;20.25571708;-1.649535211;23.70920763;20.92301739;-4.883895961;21.09399353;-19.9113084;-3.364680615;20.21169523;22.54254097
9;cub;255.8398616;255.1259024;31.91032899;0.600680338;30.01344247;24.21588369;28.32407376;-0.521897536;32.48689545;26.95828352;1.275052965;29.38655206;24.19023613;-0.108589791;26.20825739;30.18689549
10;cub;889.6974983;290.8511638;37.71820477;0.187372673;33.81178259;24.77875016;30.66101208;-0.203683244;35.46796493;26.74881474;0.841131457;32.75391021;24.76387134;0.965184074;26.88673924;33.22660631
11;cub;684.9559029;208.7192477;32.16661718;1.003480163;25.89225466;29.06853213;23.42106762;0.906154325;32.67776967;26.25901189;1.871395088;24.98525487;28.88082152;0.305167137;26.55590522;29.94278739
12;cub;117.4630143;514.3076844;25.81886369;-1.434782986;21.68607598;19.35655068;18.11965247;-1.698723159;23.32378526;21.14510788;4.117306748;20.13099643;-19.26115027;4.066770729;19.50972577;22.30033762
