¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;cub;306.4643591;714.3705201;33.99370665;0.410760403;32.60327247;21.62967407;31.36799037;-0.333786361;35.3620872;22.69244947;0.994029849;32.17779025;21.69248534;-3.206628504;26.266063;30.61208721
1;cub;887.381822;790.9969695;73.14618578;0.916789632;65.60188591;52.04210758;56.63378029;2.039854943;68.58294205;55.8802605;0.244392366;51.44442965;62.87905632;1.669004501;53.47249484;64.24960872
2;cub;736.4307074;562.5679843;27.53622273;1.651546077;22.47939501;20.42287553;21.31723407;1.290376975;24.69833866;21.43065732;-0.732969987;21.98272554;20.236014;-2.289196268;21.30395443;23.03135287
3;cub;133.3216858;188.2574713;32.54902661;-1.040129667;28.13881695;22.43218238;26.75313438;-1.832411617;31.43265576;24.42359814;2.773435688;22.5222531;-27.58290652;1.403690339;24.52996754;27.65777151
4;cub;515.1868365;768.8237792;24.30243166;-4.010132038;17.24175036;17.16839924;17.09513764;1.766174648;19.50272904;18.0011791;-11.0765135;17.16839811;17.24417148;-1.653937539;17.16839913;18.50272904
5;cub;1083.625214;787.3560488;35.7871744;-0.09065987;33.30425328;24.98472549;31.75950735;0.033045908;35.58527052;27.09462369;-0.737338872;33.0933472;-24.98472594;2.134882112;27.74508478;32.91009624
6;cub;347.0164846;428.1972087;26.80326981;-0.824076532;19.13766092;21.62864525;17.96672119;-0.903586908;23.91668754;20.68593344;-6.240108487;21.62167163;-18.63106929;-0.081960065;19.93643925;22.11952038
7;cub;930.1629617;313.5953893;25.68182597;-1.265328042;22.4116259;20.8747302;20.06072676;-1.243581398;24.4060988;22.40374487;2.650024416;20.80636037;-21.86679579;-5.209968038;21.21256272;23.4060988
8;cub;313.7853384;650.3483299;28.90954079;0.139741246;25.38891957;22.33410849;23.12900395;0.322037609;27.69497036;24.27915792;0.905993849;24.88635146;22.24880927;1.000190971;23.96054797;25.99497037
9;cub;242.8257523;776.5775601;23.51007663;1.756777678;21.46743148;18.02137266;18.10022849;1.156963793;22.36425644;19.0035563;2.462099426;20.12149566;18.03368623;0.891681214;18.88630451;21.37271509
10;cub;501.8813858;231.2508961;19.17421879;3.562395955;13.51937378;16.31327995;14.92882445;1.489996474;18.17593062;15.31703464;-0.431336794;16.32162165;14.21744152;-6.683811194;-14.9402231;16.86164491
11;cub;177.7287797;761.9844645;19.76732618;1.062958177;16.65066636;16.64997377;14.64175186;1.220963914;18.94811736;16.60702739;3.48172445;16.08460711;16.24404426;0.332210424;16.1572348;17.61901578
12;cub;1025.579591;62.32850475;20.43683438;1.279343856;18.29342293;14.77009205;15.27770206;1.466794363;19.78385033;15.98056469;-7.436165698;17.23416296;14.71289602;0.515473374;-15.41857763;17.14897978
13;cub;142.6371292;34.46078431;23.27725753;1.318205089;19.02572039;17.65708198;18.03225074;1.622023592;20.49126622;19.03774084;2.094057347;18.77195322;17.32063701;8.371730135;18.11554145;19.87814425
14;cub;968.0954712;304.9498164;18.56987997;0.055794852;14.23708869;14.60348941;13.4858892;0.915179039;16.17168084;14.85959856;2.452480321;14.72871209;14.12070414;7.148726139;14.3829187;15.62622629
15;cub;444.6777424;606.9973485;24.64450726;-0.893489962;21.397018;18.28055383;19.62431188;-5.52490429;22.60037559;19.36189691;-1.579045255;20.97477118;-18.12090518;6.193596878;18.55396937;21.60037558
16;cub;1121.87937;71.1746279;18.99865283;-1.035476646;17.00889956;14.36769764;14.61414142;-1.654869792;18.42781974;15.39280792;-0.307053964;16.15589255;14.2590857;-3.370835011;-14.88046577;16.92371519
17;cub;498.6707999;558.1775773;24.31207618;-0.875634804;18.99402308;19.6156578;18.07561996;-0.621697889;21.39797409;20.00451103;-4.826732334;18.48022369;-19.69239756;-7.897432539;18.97323903;20.96047409
18;cub;927.0014288;361.290841;22.36890447;-1.299372135;18.04113286;16.85999442;19.83971386;-1.63628683;20.51842431;18.24475302;-2.047771764;18.58296985;-16.86388326;4.159733012;17.23868409;19.11842434
19;cub;698.3657441;132.2058901;17.57933922;0.295440808;15.53428374;14.30431293;12.36472756;-1.012606761;16.60963147;14.99222542;2.538043983;14.19971581;14.61774865;4.116109163;14.45533643;15.8179648
20;cub;809.9657426;592.4065411;24.5689233;0.032791477;20.20303255;17.51365963;21.5606313;0.176850021;22.50850934;19.0442626;0.719044433;21.07649474;17.46627094;7.21384667;19.17862454;21.31812414
21;cub;552.200495;513.8176568;17.8502179;-0.481485155;15.38047298;13.78451926;13.95654603;0.231985892;16.18101506;14.96357186;-1.234425826;14.47687638;-13.71284575;-12.23640125;14.32217488;15.69953357
22;cub;679.1898317;713.2157839;17.534426;-0.886979091;19.09830241;20.3590427;-0.166977845;1.435713259;14.44045131;15.46814436;3.838383854;13.87138486;-14.28440143;3.83577346;14.03012865;14.99600687
23;cub;959.7602315;272.7955863;17.77590236;2.302428474;20.65807505;13.6681696;8.116612619;0.665187624;17.39714104;13.97537459;2.514404485;13.39129686;14.31316475;2.160308231;13.92475884;15.60553275
24;cub;38.11219645;27.13788269;18.33407372;3.198673438;11.91617131;13.94959486;11.91617035;1.505115053;15.25244989;12.60380604;5.47309702;14.04367485;11.9161708;5.513815682;12.81062283;14.23106923
25;cub;23.84432338;60.81629502;26.14815823;-6.24583947;18.91028488;18.2971091;19.1936113;-0.975213122;19.17720603;20.96143147;-0.728770739;18.30128417;18.9992108;8.661598391;18.39630173;19.73276156
26;cub;63.3101442;161.9173533;17.90029587;0.118551492;13.39715821;11.94699021;13.3560074;-0.065019233;14.48272716;12.66671004;0.846867403;-11.94611745;13.39230021;13.49702148;-12.27852896;13.79041946
27;cub;199.8743572;154.6351291;18.80198584;-0.111260543;16.74329515;9.170015367;15.25279872;0.147298907;17.96393465;9.579914352;0.431127482;16.42405494;8.83535365;-7.800604632;12.3080603;13.00560136
28;cub;188.9601153;199.2097728;16.82108069;-0.228102635;12.52743326;11.1730191;12.11918197;0.110992108;13.50258552;12.01133663;-0.960211958;12.43210053;-11.17301916;3.656202794;12.09463117;12.89046431
