¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;sf;380.130719;53.03089721;9.768461408;-1.495691573;10.39465942;8.666480976;5.34768207;-1.530775124;9.721185449;9.140557476;-1.677926794;8.530045798;-7.615682419;0.493956573;8.372068699;9.449159645
1;sf;285.7844749;228.7284627;13.64774506;-1.571746365;14.61262781;13.00076977;6.519823805;0.300636958;13.30111905;13.27685676;-0.061908071;11.91499741;11.51649202;4.149062618;11.76481789;13.27778952
2;sf;367.2065359;309.969281;13.10441357;-1.112454784;13.39833643;12.40549498;7.040410888;-0.076830103;13.25349737;12.20290159;0.752027142;12.10500319;11.19066025;3.742689592;-11.37565763;12.74964287
3;sf;292.0060716;477.0194293;9.727610134;-0.275492826;9.700664461;8.774985649;5.933026063;-0.834811679;9.632143423;9.003333106;0.122304857;8.487082602;-8.350118182;1.943239108;8.243222028;9.211522852
4;sf;397.1389265;158.2131258;15.93661226;-0.000835647;17.07993404;13.78817939;9.210265652;-0.235989709;15.88570748;14.89249942;0.556422224;13.21310362;-14.68407061;13.25293153;13.85445672;15.42416902
5;sf;1104.06246;29.9279796;9.66638065;1.844888944;10.69686984;7.699604025;5.726889082;1.075902606;10.14686483;8.242411422;-0.251165938;8.997324287;7.273087803;-2.499340415;8.075419718;9.017119763
6;sf;736.5275452;795.4338181;19.59276749;0.883859603;19.68555667;18.5711178;10.69408487;0.770282318;19.72579561;18.1838966;0.100879713;17.91679659;16.41105731;-2.839421364;16.88280493;19.00107807
7;sf;1135.435342;724.8139535;18.2502238;0.485980329;17.14664871;17.48814649;9.005960577;0.770559572;19.21982137;15.77498099;3.054301598;16.69512052;14.06327359;0.72679771;-15.29015672;17.42042958
8;sf;820.6540785;71.82024169;10.67044392;-1.383021005;12.39499652;9.181638484;5.01906012;-1.475191375;11.24475711;9.333371796;-2.210861863;9.881365717;-8.698235916;-4.996911058;9.123936604;10.00475711
9;sf;142.9982906;271.2666667;11.61930653;1.28058044;11.64275265;10.5416412;6.989659426;0.956909854;11.19335875;11.21067296;1.767918688;-9.793266317;10.01832219;8.772878208;9.9640966;11.19609179
10;sf;1054.154545;65.94621212;8.464516416;-1.708672906;10.04843978;7.595034874;4.221802746;-1.621697371;9.021002781;7.798033849;-1.413898311;7.277001362;-7.525130679;5.07082779;7.27677311;8.29129499
11;sf;1132.758442;220.0478268;18.83621865;-1.492666191;21.12510707;16.30342839;9.641060114;-1.565105872;19.14744785;17.25137578;-0.894883551;15.75347297;-16.87267046;6.658259958;15.88486443;17.93027809
12;sf;165.2849569;687.5155732;13.28868583;0.558461275;14.69544281;11.15776086;8.225728182;-0.190286558;13.7300106;11.57292293;-0.716726267;12.59003267;-10.88758665;-0.721516648;-11.27975632;12.5237994
13;sf;790.9695204;233.1450769;19.58883431;-0.155233305;21.01030026;17.00672492;12.2524009;0.02386001;19.68942937;18.04552383;-0.218780558;16.68725044;16.99009962;1.828599095;17.00394492;18.82942937
14;sf;105.8817547;21.97282939;19.63599351;0.832128187;19.62989959;17.91299768;10.52724987;0.168088315;19.45219314;17.85449224;1.124975534;16.96007559;15.95969096;-2.67979444;-16.62186596;18.45959491
15;sf;293.2877943;642.2385378;19.36477933;-1.509083342;19.96424866;18.70900062;8.946534622;-0.550134;19.28769478;17.4017063;-1.178085394;16.3766162;-16.62239445;-5.022793038;16.64067879;18.71220561
16;sf;299.445;129.9433333;8.429235111;0.164521858;9.310771054;6.905636817;5.016550391;-0.075288402;8.720665951;7.324099634;0.890321682;7.93515631;6.599215432;1.278755931;7.115109849;7.990406289
17;sf;405.2864914;315.7553642;19.497901;4.910635849;20.06092812;17.22793865;11.99746189;0.824298331;19.60057958;17.98547062;27.65289651;17.49287804;16.97108821;-3.481615378;17.04739663;18.75057958
18;sf;186.1229361;18.7042668;18.64530695;0.067103087;20.47660683;16.64848093;9.635642376;0.454961136;19.04504273;16.90440153;1.519662251;15.91495659;16.84754141;1.368628268;-16.23332707;17.81445127
19;sf;980.9880952;29.25833333;6.776486151;0.913565075;6.787461839;6.621622932;3.800999405;0.44259344;7.159057622;6.250917373;-0.224911532;-5.880599065;6.065694625;25.04369737;-6.007493891;6.668666904
20;sf;1038.613361;729.2584551;20.13481028;-0.596704055;20.68959833;18.09591593;12.04786233;-1.780617998;20.23685589;18.71852111;-3.18065358;16.82197259;-18.09728178;7.635017301;17.50398512;19.35817942
21;sf;725.6872818;831.6309227;18.65181022;-0.466834921;21.08699698;15.44764356;11.7839626;0.431926232;19.59048184;16.14466907;-0.062045576;17.23017668;15.20023794;-3.875934118;-16.36290975;18.0450273
22;sf;893.0279261;795.6518823;20.28849664;1.929770939;21.68894916;17.94576163;11.92317317;1.505367951;19.69892238;19.5754475;0.217269575;17.63164034;17.51090771;0.994826744;17.68868516;19.64371211
23;sf;555.4595442;811.1688034;19.90839266;3.216399233;21.04098828;18.64611244;10.48839857;1.039143809;19.65584947;18.9626806;1.905469956;16.99314885;17.5331837;-12.19912363;-17.54366134;19.33698955
24;sf;943.0915972;517.1407167;19.29754621;1.088293398;18.79771146;17.90668669;11.41754267;0.438573456;19.15153403;17.88340437;6.501961683;-15.92848698;17.5627531;1.878015379;-16.67290209;18.66075464
25;sf;918.8372907;645.665449;19.35770681;-0.65764522;22.00554632;16.25570528;12.18467927;0.721706525;20.66693877;16.97793106;1.140481652;16.32313237;16.72886677;-0.232312134;-16.3056918;18.78483649
26;sf;325.634169;453.6369545;19.5809481;0.835535962;20.71488542;17.13805972;10.15176186;-0.606699182;19.08112153;17.97066664;-0.418245492;16.69923708;-16.06209542;-0.31777549;-16.39411988;18.5178623
27;sf;1045.948869;626.142904;18.81091687;-0.59475954;21.02189529;15.61684384;11.77230065;0.406138302;19.70219769;16.56619713;0.193552778;17.55354187;14.99679747;-2.303867285;-16.25986154;18.29354062
28;sf;965.4073613;780.6638993;20.1933546;0.763584495;20.81182994;18.41364908;12.1026251;0.380113889;19.60899554;19.44474243;3.352259612;17.30849732;17.77960081;4.659732981;17.68512735;19.49685466
29;sf;424.0185598;523.4386043;19.41650343;0.623246079;21.4315385;17.34025688;11.9315337;-0.350385111;20.087597;17.68838572;1.714643846;17.03536559;-17.21761595;-25.24133005;-17.04009448;18.83973376
30;sf;1000.356547;736.3042341;18.82307473;-1.123522022;20.13316931;16.44749182;11.25805978;0.889847043;18.67699928;17.18087648;1.688419667;15.62011953;16.92335497;10.88026084;16.43915747;17.84366595
31;sf;1097.05538;184.7425132;19.53646276;-0.745419467;21.30196529;17.52290796;10.59233796;0.193020347;19.50512156;17.97143914;0.395994166;17.84437554;16.15730805;11.31140211;-16.89410734;18.91505945
32;sf;17.30177322;29.74719375;18.50147275;-0.171656411;19.00335664;17.71630475;9.830628521;-1.364067232;18.58694204;17.53593526;-1.345472543;-16.3592946;-16.03488836;10.38734426;16.09476617;17.96194204
33;sf;345.2754858;46.89656203;19.96687619;1.792502664;19.03791944;18.34469561;10.73072523;-0.447467441;20.25666374;17.31131129;1.010601283;17.82040991;15.90158562;8.91315279;-16.63472425;18.80497249
34;sf;989.5252125;123.7749927;19.91465213;0.018589873;21.50474922;17.05044989;11.30834882;0.145620824;20.19801;18.09354369;0.849443258;18.26697116;16.26695445;-0.222147928;17.26964989;19.07776623
