¹;marker;CM.x;CM.y;R;fi;a;b;h;fi;a;b;f1;a;b;f1;a;r
0;sf;709.174703;65.4479385;8.858351828;-0.244925856;9.75920778;7.9100654;5.409860027;0.052067319;9.129311456;8.327930592;0.327799523;8.056727019;7.479043044;13.9793225;-7.814162788;8.734422191
1;sf;1123.273747;697.6182997;15.12217389;0.402648658;15.69444528;13.51246877;9.007761848;0.27913467;14.99150601;14.13293935;-1.116280571;12.76258289;13.48289982;7.497570523;-13.09274019;14.55795338
2;sf;774.1944192;528.3342433;13.8218891;0.144369615;15.40745024;11.94813893;7.667551629;-0.080402434;14.00260897;12.42677237;0.29840944;11.59408282;-12.41403829;0.272329936;12.02800962;13.27847104
3;sf;971.1678529;291.4276394;9.665386935;-1.80456895;10.87845727;8.591907322;5.29614427;-1.310915101;9.941220498;9.012176501;-1.014285682;-8.664964855;-8.39109505;-8.849665854;8.479417264;9.415870847
4;sf;891.3405886;842.7764545;20.43965612;-0.245331527;21.89536745;17.96786658;11.72849742;0.322019828;20.48002552;19.11847176;-0.174895592;17.83427478;17.22976862;-10.7809201;17.82212025;19.64002552
5;sf;790.3354329;789.025318;21.3101564;2.5189877;22.67673532;19.36261787;12.57957211;0.454025547;20.97702334;20.40149892;2.430505575;18.71348666;18.67946513;2.825233094;18.43286169;20.66456709
6;sf;999.9975799;811.3767673;21.34006785;2.110267996;23.74969447;17.93707169;13.01055974;1.042873465;22.08927235;18.92284573;2.863122927;19.74041773;16.9474026;-5.876537778;18.33612858;20.44112421
7;sf;543.2289477;168.7248143;20.39298566;0.344198477;22.6005324;16.74624116;13.29933527;-0.40084373;21.04037371;18.06659821;-0.368687055;19.01999995;-15.93650783;-0.651984136;17.25582121;19.85287371
8;sf;1127.217507;410.7043847;18.83491872;0.026563142;21.77274491;16.97871635;9.75603981;0.230053328;19.44628759;17.43749466;1.391135378;16.72715269;16.65472165;7.931269468;-16.58584424;18.18005382
9;sf;959.9347107;770.0931129;20.51931528;1.451827512;21.43261085;17.93759573;11.14860108;0.932273139;20.52051851;18.78004644;7.184148876;17.57831587;18.18217936;-1.0774114;17.3005177;19.50266137
10;sf;625.5093663;802.8717949;20.70730145;1.377857835;20.97321294;19.14325671;10.96242501;0.428973551;20.52634907;19.44966228;0.460713489;18.67115828;17.5397549;-29.46133357;-17.96428041;20.08349192
11;sf;917.130708;77.88674766;20.15417365;-0.203401274;21.78001423;17.88148667;11.43630513;-0.138515786;20.58297991;18.18409792;0.732146508;16.95784283;-18.37716683;0.298535396;17.56057917;19.35221067
12;sf;160.3917553;158.2569253;21.03651337;0.253319347;23.12103218;17.84164109;12.16872796;-0.266669439;21.30677379;19.05256741;0.858463569;16.71595084;-19.60497283;-0.271877164;-17.95019802;20.30677379
13;sf;324.7862345;839.5344744;21.58747222;-2.4214789;24.21066022;18.43118219;13.20651111;-0.783223975;22.40477729;19.5415428;-3.337209886;19.73018919;-17.549901;-3.069296683;18.46981225;20.83539933
14;sf;465.4903475;36.88751609;20.92301004;0.732049174;22.07999259;18.39016787;13.37651862;-0.404381557;21.13346682;19.36336193;-0.308830397;18.94949818;-17.19003961;1.465755313;-18.20474986;20.24866127
15;sf;1099.956432;817.8136169;19.50273017;2.021765038;21.84167438;16.42022207;12.46363492;0.964443288;20.38644561;17.72744908;3.16076733;-16.2052026;18.34794701;1.720385496;16.85256399;18.91585736
16;sf;1046.623011;725.8531229;20.8491518;1.914797694;22.68969603;17.84002325;12.77999215;0.889527353;21.49561359;18.7539733;9.796008655;18.54174166;17.15208355;5.863841526;17.73318507;20.08197723
17;sf;386.6376307;643.8134437;20.20541374;0.560616939;22.29242495;17.65088206;10.94549991;-0.789612863;19.7601151;18.32829575;-0.935310923;17.71252856;-17.23680229;7.54872762;-16.9292754;19.0664114
18;sf;112.8965228;117.6149979;20.34259509;0.092766152;23.19179276;17.52275453;11.09544659;-0.123374163;21.07514127;17.91615087;1.125994702;18.91442601;16.1721244;2.925700297;17.43439327;19.38764126
19;sf;300.3706862;791.6841251;20.6881858;-2.236649135;23.60077503;17.48411317;11.44004158;-0.891201281;21.22013882;18.41227817;-3.616771557;18.91703212;-17.10007061;7.162629681;18.36852476;19.79180423
20;sf;834.2438259;345.3617137;20.28833569;-2.654103325;21.0054803;18.35518723;11.74139231;-1.197927299;19.66367065;19.7119808;-2.821622921;17.57798473;-17.29072217;-2.762454958;17.32968666;19.6813966
21;sf;550.5278108;210.7631127;20.61598675;0.712329435;20.96384156;18.35302361;13.47764984;-0.031840674;21.67273229;18.34516573;-0.85864826;19.29750516;-16.73753316;0.196368604;17.85370025;19.54831459
22;sf;184.7762855;634.6103863;21.1897047;0.745419494;24.32129996;18.32771879;11.86696521;-0.71254091;21.81678087;18.84813434;0.735917731;18.6296993;-18.99196937;6.638881102;18.20133098;20.28553086
23;sf;1120.052083;200.7159226;19.53288915;-0.352790816;20.87818267;17.27918389;11.22954016;-0.09014974;19.74877438;17.99369081;0.589443438;16.31149267;-18.05727657;1.887080205;-16.90095548;18.82896551
24;sf;490.8697265;472.6940195;11.09558521;-2.018732267;13.076797;9.047966426;7.102707439;-1.14754911;12.10706754;9.498817991;-1.494552099;-10.6114458;-8.561073781;-5.125722815;-9.776603869;10.74861165
